date,precipitation_mean,temperature_mean,fire_area_m2,avg_moisture,drought
2021-11-28,4.368416739453096e-10,26.42693806213429,0,,
2021-11-29,4.351138045421976e-07,29.127860256863478,0,,
2021-11-30,1.936099074421637e-06,26.708621420996856,0,,
2021-12-01,8.553265615773853e-07,28.74659950512551,0,0.3979439271662926,0.0
2021-12-02,8.368930316330935e-06,20.010345659164013,0,,
2021-12-03,4.879165995883822e-06,20.20178652894343,0,,
2021-12-04,5.631323213439078e-06,,0,,
2021-12-05,1.1075956482433385e-06,19.282632293080077,0,,
2021-12-06,3.843221607520023e-06,,0,,
2021-12-07,0.0005808018592608063,,0,,
2021-12-08,2.883812960456399e-07,21.53329916342644,0,,
2021-12-09,0.006447928632035333,,0,,
2021-12-10,6.328523056708946e-06,,0,,
2021-12-11,1.2874602930423862e-06,17.63145530145533,0,,
2021-12-12,0.0,19.841930403362028,0,,
2021-12-13,0.0008033823440715584,,0,,
2021-12-14,0.04906777634335627,,0,,
2021-12-15,0.00043128097758076263,10.18529529663285,0,,
2021-12-16,6.860932883094338e-05,9.65737420082741,0,,
2021-12-17,0.0009116231517610043,18.53022937040966,0,,
2021-12-18,0.0,18.064984289080943,0,,
2021-12-19,0.0,19.27149169317784,0,,
2021-12-20,1.3219082943043544e-06,12.29000000000002,0,,
2021-12-21,0.0002022694138905395,,0,,
2021-12-22,4.351138045421976e-07,,0,,
2021-12-23,0.01728696595220005,,0,,
2021-12-24,0.04293853780792327,,0,,
2021-12-25,0.0026755218996721156,,0,,
2021-12-26,0.010481695243500407,16.46056596363068,0,,
2021-12-27,0.001538322664319982,9.285043290043319,0,,
2021-12-28,0.0019840608624801265,13.809310317740884,0,,
2021-12-29,0.004663020817162705,,0,,
2021-12-30,0.07705683149551386,,0,,
2021-12-31,0.004889214214054338,17.571545874159888,0,,
2022-01-01,1.0852165002340959e-05,16.873782048255386,0,0.4004870921547479,0.0
2022-01-02,0.0,17.466392129138733,0,,
2022-01-03,1.6901151980164286e-06,15.579221741815967,0,,
2022-01-04,1.2306606068330651e-06,17.284129845646312,0,,
2022-01-05,0.0,17.752274187790103,0,,
2022-01-06,4.351138045421976e-07,22.103627901496434,0,,
2022-01-07,1.6359720889875674e-06,19.26831271356194,0,,
2022-01-08,2.3807672893299773e-05,18.456938664243555,0,,
2022-01-09,8.553266184208042e-07,22.160487412120517,0,,
2022-01-10,1.2858445188612677e-06,,0,,
2022-01-11,1.2904404798064206e-06,24.073556812379735,0,,
2022-01-12,0.0,,0,,
2022-01-13,0.00025199896199811677,,0,,
2022-01-14,2.142786968306609e-06,19.401462236361525,0,,
2022-01-15,0.0008222636265700471,,0,,
2022-01-16,3.1622455400579114e-05,,0,,
2022-01-17,0.003352236044038899,11.650000000000034,0,,
2022-01-18,0.0055560491644474925,18.9434363683394,0,,
2022-01-19,2.735677887411678e-06,,0,,
2022-01-20,4.410743663640915e-07,23.66847610070305,0,,
2022-01-21,8.648742664263409e-07,18.636233488040013,0,,
2022-01-22,1.2904405366498395e-06,21.524180118612808,0,,
