date,precipitation_mean,temperature_mean,fire_area_m2,avg_moisture,drought
2020-01-01,2.1457671550706436e-06,18.77453574234095,0.0,0.3964147696224988,0.0
2020-01-02,4.061238313419844e-06,18.80768892380208,0.0,,
2020-01-03,1.7046927496267017e-06,14.14099628107265,0.0,,
2020-01-04,2.5784656827454455e-06,13.671551048628743,0.0,,
2020-01-05,5.182173207629519e-06,15.592023521068521,0.0,,
2020-01-06,8.52346317969932e-07,21.69530086410058,0.0,,
2020-01-07,0.0,,0.0,,
2020-01-08,1.2709424386616626e-05,18.74638805970152,0.0,,
2020-01-09,0.0003715095956326903,14.093413713910788,0.0,,
2020-01-10,0.0,17.877889238020447,0.0,,
2020-01-11,4.251184416752236e-05,16.348058915946613,0.0,,
2020-01-12,7.278954281526454e-05,17.73300962165691,0.0,,
2020-01-13,1.2700873171792517e-05,16.838965244553425,0.0,,
2020-01-14,9.569467282762715e-06,16.81733680843505,0.0,,
2020-01-15,1.2716105458533097e-05,17.92805263157898,0.0,,
2020-01-16,8.769117699874223e-05,,0.0,,
2020-01-17,0.006857866582241837,,0.0,,
2020-01-18,2.152493634847595e-06,,0.0,,
2020-01-19,8.52346317969932e-07,20.63364141322166,0.0,,
2020-01-20,8.246575255926471e-07,,0.0,,
2020-01-21,0.0020432516152318623,11.624511434511447,0.0,,
2020-01-22,4.7977129621013696e-05,17.62142355957364,0.0,,
2020-01-23,1.7076729363907361e-06,21.295400013664032,0.0,,
2020-01-24,1.1174896963281569e-06,23.57319481539672,0.0,,
2020-01-25,3.0655973877002988e-06,19.409677140612757,0.0,,
2020-01-26,2.98056129681338e-05,,0.0,,
2020-01-27,1.5998354042806694e-05,17.771900201849533,0.0,,
2020-01-28,1.7166138377433526e-06,19.07764481990348,0.0,,
2020-01-29,2.568094714661129e-06,22.04974234092696,0.0,,
2020-01-30,8.553258226129401e-07,20.56751987589686,0.0,,
2020-01-31,4.351138045421976e-07,24.7886952081697,0.0,,
2020-02-01,2.5678159545350354e-06,26.825705610673992,0.0,0.38880755455897875,0.0
2020-02-02,4.5031464424027945e-07,24.143428908091156,0.0,,
2020-02-03,0.00013354942684986633,15.388352894956578,0.0,,
2020-02-04,-4.470336989470525e-09,17.574026708562474,0.0,,
2020-02-05,8.52346317969932e-07,12.585569007263953,0.0,,
2020-02-06,1.3033928780714632e-06,20.077583653194882,0.0,,
2020-02-07,0.0,21.658724273370012,0.0,,
2020-02-08,1.0326660434154941e-05,22.222889171569427,0.0,,
2020-02-09,0.004165479657696742,,0.0,,
2020-02-10,0.0010687394274605645,19.313572663000812,0.0,,
2020-02-11,8.52346317969932e-07,22.581135070140324,0.0,,
2020-02-12,1.269376809887035e-06,20.40717674783977,0.0,,
2020-02-13,0.0,22.611395088805786,0.0,,
2020-02-14,2.6829783530427723e-06,22.134660644147722,0.0,,
2020-02-15,1.0744224172605392e-06,23.37835996028525,0.0,,
2020-02-16,8.634265231746978e-06,24.009742340926973,0.0,,
2020-02-17,2.6196435142023477e-06,22.71945033626488,0.0,,
2020-02-18,0.0,23.878190887666953,0.0,,
2020-02-19,2.9188715853153697e-05,23.07537234878243,0.0,,
2020-02-20,1.977958710365046e-06,27.582567949725085,0.0,,
2020-02-21,4.279613449398312e-06,20.296353245632986,0.0,,
2020-02-22,0.0017451523759541786,,0.0,,
2020-02-23,0.000603716318857931,21.397777273140193,0.0,,
2020-02-24,2.5717307039485604e-06,19.21094812350559,0.0,,
2020-02-25,8.553265615773853e-07,29.154765907305585,0.0,,
2020-02-26,8.553266184208042e-07,27.25020267085629,0.0,,
2020-02-27,0.0,,0.0,,
2020-02-28,8.52346317969932e-07,18.387858508604243,0.0,,
2020-02-29,4.337313882961752e-05,26.245860958366084,0.0,,
2020-03-01,0.0011566528307391422,,0.0,0.39450046468752226,0.0
2020-03-02,0.0005090366293158243,21.465489678113716,0.0,,
2020-03-03,1.7237575775652658e-06,28.904622152395934,0.0,,
2020-03-04,0.0,23.967738843494693,0.0,,
2020-03-05,0.0,27.02582466805314,0.0,,
2020-03-06,1.2532363480339974e-06,22.97441151276344,0.0,,
2020-03-07,0.0009266970009244552,17.7249409780776,0.0,,
2020-03-08,0.00011475262615432239,16.98552103559874,0.0,,
2020-03-09,8.523463748133508e-07,,0.0,,
