Date,34.0225_-118.6775,34.0225_-118.6325,34.0225_-118.5875,34.0225_-118.5425,34.0225_-118.4975,34.0225_-118.4525,34.0225_-118.4075,34.0225_-118.3625,34.0225_-118.3175,34.0225_-118.2725,34.0225_-118.2275,34.0225_-118.1825,34.0225_-118.1375,34.0225_-118.0925,34.0225_-118.0475,34.0225_-118.0025,34.0675_-118.6775,34.0675_-118.6325,34.0675_-118.5875,34.0675_-118.5425,34.0675_-118.4975,34.0675_-118.4525,34.0675_-118.4075,34.0675_-118.3625,34.0675_-118.3175,34.0675_-118.2725,34.0675_-118.2275,34.0675_-118.1825,34.0675_-118.1375,34.0675_-118.0925,34.0675_-118.0475,34.0675_-118.0025,34.1125_-118.6775,34.1125_-118.6325,34.1125_-118.5875,34.1125_-118.5425,34.1125_-118.4975,34.1125_-118.4525,34.1125_-118.4075,34.1125_-118.3625,34.1125_-118.3175,34.1125_-118.2725,34.1125_-118.2275,34.1125_-118.1825,34.1125_-118.1375,34.1125_-118.0925,34.1125_-118.0475,34.1125_-118.0025,34.1575_-118.6775,34.1575_-118.6325,34.1575_-118.5875,34.1575_-118.5425,34.1575_-118.4975,34.1575_-118.4525,34.1575_-118.4075,34.1575_-118.3625,34.1575_-118.3175,34.1575_-118.2725,34.1575_-118.2275,34.1575_-118.1825,34.1575_-118.1375,34.1575_-118.0925,34.1575_-118.0475,34.1575_-118.0025,34.2025_-118.6775,34.2025_-118.6325,34.2025_-118.5875,34.2025_-118.5425,34.2025_-118.4975,34.2025_-118.4525,34.2025_-118.4075,34.2025_-118.3625,34.2025_-118.3175,34.2025_-118.2725,34.2025_-118.2275,34.2025_-118.1825,34.2025_-118.1375,34.2025_-118.0925,34.2025_-118.0475,34.2025_-118.0025,34.2475_-118.6775,34.2475_-118.6325,34.2475_-118.5875,34.2475_-118.5425,34.2475_-118.4975,34.2475_-118.4525,34.2475_-118.4075,34.2475_-118.3625,34.2475_-118.3175,34.2475_-118.2725,34.2475_-118.2275,34.2475_-118.1825,34.2475_-118.1375,34.2475_-118.0925,34.2475_-118.0475,34.2475_-118.0025,34.2925_-118.6325,34.2925_-118.5875,34.2925_-118.5425,34.2925_-118.4975,34.2925_-118.4525,34.2925_-118.4075,34.2925_-118.3625,34.2925_-118.3175,34.2925_-118.2725,34.2925_-118.2275,34.2925_-118.1825,34.2925_-118.1375,34.2925_-118.0925
2009-06-01,31.953829,29.544651,17.403488,18.498716,21.315105,9.8701515,9.799967,12.323265,8.496945,9.000947,10.088669,14.369535,17.570148,16.613724,13.291555,11.186973,23.31343,20.334383,10.672364,38.357666,34.346817,41.322384,31.833189,9.769823,12.308631,12.384467,13.208077,15.443121,14.828152,14.727107,13.057983,10.9857,27.538828,23.045843,9.888265,42.58243,35.92733,41.977474,30.955467,9.220009,11.502942,13.309092,10.148931,10.51895,11.187271,11.107802,10.333076,9.47839,23.278116,20.156754,16.61416,21.299788,15.576994,16.431322,12.005948,11.373548,10.137724,11.714166,7.91002,6.386851,6.975384,11.552805,10.582622,12.019073,32.708843,19.239534,16.033606,15.325112,13.291224,15.003623,14.957465,13.660838,15.408579,17.317513,17.047026,12.335808,10.607349,16.661282,13.090827,11.91885,21.828096,21.483738,17.987139,18.982346,13.873977,13.873977,15.327475,23.298546,17.367407,12.557628,7.8344173,12.9369,12.337573,11.797161,11.733036,19.607895,23.022108,16.877829,17.824999,11.338142,12.001332,13.669595,15.599001,19.118946,6.2151084,13.106832,24.786592,24.965263,20.4636
2009-07-01,31.874773,22.654114,34.91791,24.302683,22.118814,17.323427,12.538227,18.07761,17.777966,17.773792,19.194933,20.317585,17.830635,17.493675,16.502457,21.125244,38.438156,37.879707,22.180233,20.609303,15.249114,16.9066,12.050539,11.863901,12.825048,20.083956,19.377188,20.926323,19.675974,21.134087,19.748167,22.77933,45.914528,50.277565,26.600468,20.405983,16.29713,13.094635,11.1419935,12.808147,11.003757,17.438025,16.804787,16.804787,16.715405,17.850183,18.071648,20.150064,39.92006,22.794981,13.217989,18.888037,16.942186,13.599126,14.309938,14.309938,15.182342,19.801504,19.108498,18.481407,17.503561,20.76264,20.573137,15.030289,44.05119,21.542921,18.355825,21.673977,20.167564,16.702118,22.992914,21.542328,19.726831,19.913122,19.003279,22.012833,20.792147,21.080776,17.205656,18.894447,26.733908,24.338923,19.843407,20.675602,18.445915,18.81874,20.665974,23.090687,24.63042,17.71757,22.18602,33.638885,43.94991,27.300104,24.477386,32.03151,26.305431,16.60976,16.858797,15.718314,16.069586,16.739511,19.601112,20.184706,17.137592,37.758705,50.64307,48.163654,36.467075
2009-08-01,26.752886,25.16568,31.56069,14.516431,16.362778,19.76487,18.66392,17.776588,15.971404,17.233759,17.633574,20.585316,22.024818,23.764477,19.481432,19.598835,27.48957,34.6486,23.10281,24.70597,13.916381,17.897419,17.99617,25.186625,17.055717,16.450294,18.959484,18.0896,20.304155,23.141457,21.660051,28.197441,48.67624,56.173737,29.869362,26.037884,18.847216,19.439156,16.85175,15.209394,13.147409,13.459948,15.10387,15.10387,17.09395,19.42951,18.324167,25.317837,44.64495,22.570465,16.833218,23.987843,17.549427,16.694613,14.067595,13.847758,12.134211,14.131904,17.2223,19.815964,17.26219,18.718742,21.255632,19.088135,35.706177,19.026392,17.318409,20.608793,20.497885,19.465755,19.96758,18.661606,17.943184,20.290821,20.32095,23.017971,20.087305,20.1158,16.154938,18.398207,23.94407,23.3932,19.462753,18.74535,18.618614,15.31308,16.887785,24.810884,22.031155,23.299751,26.627878,31.202385,56.095432,32.668873,27.472958,35.811073,25.840782,19.462753,21.441772,16.741497,16.101227,16.820312,20.962486,21.129143,25.17431,35.933487,49.355675,51.493053,33.847954
2009-09-01,29.877272,27.194458,39.027958,27.905285,21.037731,21.788834,13.780658,14.565666,15.131243,17.27668,20.649048,20.040161,21.61237,23.172586,18.969673,21.5334,45.08668,47.699177,32.564754,24.562908,17.892666,21.931534,16.099285,14.919562,14.593251,19.905195,23.987568,23.987568,29.114452,25.79697,22.937702,29.714453,51.510067,56.438393,32.21322,23.208317,19.53415,19.273937,12.63933,12.955609,14.193007,20.231762,21.116455,20.96226,22.359028,22.383816,21.212906,26.737616,50.24961,19.79365,17.474895,23.148775,19.32523,22.546656,17.44526,17.44526,17.903255,21.761189,21.454464,16.58666,18.751678,21.320953,20.36912,23.120277,41.91572,16.252872,13.711625,19.67502,20.292316,23.277967,23.420483,21.950611,24.87617,29.133583,28.761148,21.709229,23.186432,25.104418,18.940588,23.36946,29.314167,27.881977,21.272785,21.272785,18.880857,19.107327,23.898449,31.101692,32.22078,42.806606,43.57036,53.783207,51.323574,43.934486,38.37469,46.15689,27.129087,23.475119,21.272785,15.987608,16.914299,17.831894,26.071507,29.951052,37.617374,61.413826,72.7917,77.226845,66.13487
2009-10-01,37.40722,36.497692,24.44015,14.577969,15.112205,10.980599,12.455261,12.626329,13.226366,11.284839,12.693545,12.481458,9.218982,8.910127,8.910127,7.265018,28.065931,43.733162,26.485163,18.784464,16.279472,14.837782,19.611034,12.420881,12.221126,11.0426445,8.474883,10.0240555,9.781362,9.8097925,8.957875,11.958532,26.090605,26.299768,29.386265,16.55699,13.95727,16.553541,16.796286,11.103467,10.600105,11.617321,8.294053,9.300094,6.8264136,7.6627536,7.6627536,7.3640676,19.864702,29.152456,20.16894,11.862194,10.483159,8.305192,9.587495,9.779612,10.147002,11.201038,12.258716,13.760892,12.648085,13.38235,11.184505,15.534878,22.07951,20.631018,18.57659,12.051276,11.146528,8.43194,8.390388,10.013066,10.443233,11.662649,10.53969,12.936035,12.595004,15.747801,9.09747,20.22814,8.375275,8.153434,7.931667,8.558756,8.16334,10.757528,11.62868,9.28699,8.627465,6.1565833,7.948675,7.374306,12.000131,14.424464,16.538267,31.313778,11.778889,7.8098454,8.558756,7.327496,10.608045,8.771458,8.377186,7.992881,6.007913,8.651747,26.93764,31.803009,31.783941
2009-11-01,18.111057,23.11028,17.129456,13.313448,11.471198,37.698273,30.2735,33.242325,33.602566,21.246994,21.380451,18.818932,18.780188,19.268917,19.657997,16.057014,39.433502,30.038006,21.399576,32.00945,29.548534,32.47129,23.689299,27.778208,29.130571,18.852491,22.040575,20.76137,21.985836,24.881716,19.063402,15.297672,35.30547,24.035652,20.862858,33.090954,28.824085,30.207253,22.4339,25.312284,26.021263,16.583523,19.06089,17.914877,18.81164,21.645338,16.291561,12.531665,19.295202,23.484377,19.959082,32.647556,28.940434,27.806187,23.567343,22.204561,24.785149,22.981998,19.730015,14.717635,14.142073,16.17596,19.858221,20.920746,17.322203,21.368261,15.013303,17.98652,22.890297,24.772297,19.534477,17.126152,24.9226,22.229342,19.057505,14.735991,16.333038,18.291737,20.331366,23.757113,23.417362,18.83664,12.440203,14.069621,11.911943,15.781503,13.221513,15.7599745,19.42124,14.288447,7.4126678,8.248088,7.213863,12.944357,17.817629,15.147443,24.100845,13.968177,15.7617035,12.484122,17.410776,13.846707,19.323788,24.30232,16.08379,9.649095,14.538243,10.192009,23.895573
2009-12-01,26.675278,24.747513,30.215206,18.174263,30.494234,7.9283075,8.565011,7.198376,7.904735,10.750931,9.733538,9.326779,10.08042,8.4191265,6.9619737,6.0040355,20.562975,18.7122,14.793613,6.267859,11.000152,6.9480076,6.4623923,9.468395,10.357477,8.916042,9.685399,10.382886,9.479442,9.279095,9.118733,9.153381,26.326645,22.01486,16.996597,6.984692,9.544034,6.0289197,5.485015,8.533882,9.508831,7.760021,9.127447,9.127447,6.532184,6.2911434,7.606876,6.0003266,12.4969845,10.076365,6.2616735,4.4096546,5.97486,6.9716477,6.4318905,7.843762,8.747406,7.0630245,5.859037,7.1390285,4.8727536,4.0065775,4.477494,5.833801,15.554815,6.522435,6.518402,4.321617,6.5918193,6.3725667,6.3518105,8.163033,7.422968,5.888921,4.874579,5.677754,3.4094362,2.8955455,3.9662626,6.9442024,5.788325,4.0842505,4.4906163,4.421087,7.722668,11.276247,11.109967,8.170016,6.8382936,6.3175144,4.6798887,6.6769915,7.625005,6.958177,10.350331,16.952301,5.6999016,5.067294,4.533939,8.623322,11.01292,9.497743,9.053337,8.413213,11.3865795,13.007265,12.020769,13.734582,12.276648
2010-01-01,14.833097,13.386289,8.770533,4.618749,5.99575,7.069423,8.074772,8.418322,6.5204844,6.0802846,8.357959,14.737688,13.400498,9.588791,8.605229,6.6131434,18.640118,21.59294,17.864285,5.930205,6.4466486,5.867378,6.354846,9.995211,9.6824665,6.418639,8.005989,9.237612,9.763832,7.891275,8.77428,9.432736,17.218718,17.940422,14.350547,5.377284,6.5284586,5.2160935,5.899737,8.391539,8.096336,5.3295856,6.5538645,9.563686,9.744692,7.5758657,6.9281945,8.332368,15.340262,5.7371726,4.885224,5.2959685,6.3556337,5.758888,8.101394,5.9930177,5.9930177,8.456985,6.548538,9.351253,7.4038363,9.040525,6.1652045,6.2503033,10.295025,5.358583,4.913193,6.295481,6.113004,6.42617,6.353219,4.6068826,5.1215353,6.2173104,5.46837,7.764105,5.092852,5.8942056,5.999399,7.949575,7.731345,5.187072,4.7318892,5.5078835,6.8733463,8.141891,7.176252,7.9580216,6.4929376,6.553811,6.5673604,8.398793,4.690917,5.3907785,7.326404,10.757324,8.647614,6.950103,6.586378,7.518278,7.934374,7.222133,9.4862,8.84922,7.8127036,5.6563315,8.315,9.569338,11.075871
2010-02-01,13.611196,10.987413,5.083742,4.6143537,5.7628407,6.525468,7.1992064,7.0194063,7.700712,8.49739,8.49739,9.373328,10.2568245,7.3841124,7.6122932,9.518744,27.119463,22.589258,6.2461815,3.7215204,4.8980246,5.92742,5.171218,5.910701,7.206264,6.746103,9.05115,10.737965,11.395521,10.108377,8.276317,9.388792,21.568201,13.629942,7.9950123,3.7215204,4.8980246,5.92742,5.037089,5.2604346,7.244876,6.608519,8.156583,9.409,12.186921,7.1361194,7.921349,7.60343,8.690629,8.889639,5.5397563,6.99023,7.3530188,8.086448,6.393054,5.7109103,6.4477496,6.2050567,7.1444964,10.194797,10.214626,9.287846,6.4269147,8.420506,7.651786,7.6318307,5.5467916,7.616577,6.883424,5.615137,4.572018,3.5791826,4.5717654,5.112638,5.3087645,5.7903533,6.7176366,6.63924,4.494629,6.276971,4.9326243,4.8307433,4.8917933,3.6929674,5.7852945,5.348625,6.8346343,11.259313,9.867785,4.981786,7.428657,7.6150374,8.002174,8.796043,9.262748,10.438113,4.8116083,4.4174786,3.9332728,6.5368986,6.5025034,4.6042857,9.640782,11.428774,5.638842,9.226999,10.153647,11.616707,9.965144
2010-03-01,11.733466,12.927906,10.032116,14.044365,11.912927,21.314005,15.758036,6.7700787,7.572948,7.5241723,6.827071,6.400346,5.8586426,6.8781166,5.911319,12.944107,22.220781,29.460972,26.032347,18.893627,14.085831,22.213186,17.312122,15.501176,15.795797,18.869694,13.314978,12.461244,8.92971,11.977277,10.236234,13.082467,19.56476,28.338793,24.322084,17.651731,14.085831,22.213186,15.165064,13.541931,13.805397,16.56961,11.012089,8.915415,6.729795,9.334092,8.878066,9.735874,23.971167,13.97192,13.404581,27.841204,24.457747,23.0733,17.075153,14.793836,14.793836,15.813245,11.291052,8.294816,10.288052,12.741282,13.791291,8.524717,18.288675,12.491215,11.032081,21.343563,20.110481,21.765999,16.239069,12.839134,15.92438,18.156048,13.067863,9.286246,11.160982,13.027601,15.256047,12.412204,18.374998,14.249815,15.114687,13.96084,9.077135,8.7094965,6.6562004,9.953542,11.621985,17.140718,13.125886,16.666729,13.141398,11.523975,9.852819,11.921125,14.926277,14.688259,14.656106,9.679409,9.041444,7.110404,13.601932,14.759855,20.360193,17.93307,21.060375,17.702457,16.991577
2010-04-01,12.78581,10.299945,7.112951,10.329073,9.459858,12.517621,10.821718,14.028075,10.584946,15.331526,15.940576,14.7367,15.173699,14.247322,9.172498,12.8377075,12.508173,11.739601,8.834771,6.217017,5.5499363,8.93297,7.303933,7.779519,12.332353,11.605634,6.6625237,8.526163,9.236068,12.734824,13.205409,13.958555,11.509218,9.208678,9.376401,6.6361847,6.4432106,10.311303,6.909255,8.209234,9.644411,10.345908,6.250126,7.3956275,8.731873,11.219057,11.728822,11.258621,11.045165,13.017456,9.602129,12.242703,11.599651,9.310591,11.131874,10.931021,10.321732,9.378218,6.811362,8.9295,9.381412,10.814192,11.368856,12.726135,12.826666,9.948889,9.67387,11.830203,11.101064,10.125676,11.901255,14.398326,10.857196,11.567775,9.471046,10.113885,11.010251,14.09927,16.296711,20.738613,7.8534236,10.508263,10.268352,10.908827,10.380604,9.302209,8.748382,14.393271,14.361675,13.041086,12.392035,18.37931,26.739937,24.001951,37.213184,19.75661,13.16925,11.612632,12.378331,11.544468,11.721006,10.769604,14.760452,15.945964,14.820163,22.650188,24.765945,28.882902,33.055122
2010-05-01,30.834843,27.876469,12.585937,14.712959,14.887439,13.874194,11.420977,13.281875,16.683016,12.862682,15.855082,13.624298,13.312882,15.392761,13.953636,18.033249,39.898533,44.35577,28.458462,28.579483,23.486992,28.765532,25.943977,14.144426,13.637163,15.096532,16.686003,15.386836,14.380984,13.239996,12.432439,17.061687,51.2567,43.839317,32.14102,28.241938,29.378382,35.26977,25.729603,11.713072,11.880391,15.687767,18.444046,14.701979,13.424767,12.348702,11.455226,18.028246,13.864496,9.861198,8.926517,13.225956,13.69409,16.183048,14.415711,14.584741,14.714742,16.94582,14.121459,11.625295,13.948009,18.144653,17.059008,37.53086,14.765009,12.964455,12.288312,18.013453,14.183784,12.654619,15.139789,14.488663,18.735733,17.69858,12.51705,11.946616,14.562517,21.370995,14.384484,30.363226,14.625732,11.567294,11.431918,13.381566,11.707215,13.698557,14.913472,11.080245,14.218447,18.393724,13.222666,18.67247,21.032175,28.26989,20.299206,19.047985,11.107177,7.9767995,11.094112,8.529856,10.304524,14.369392,15.489144,11.551705,20.369043,15.945496,32.616096,35.228218,32.478806
2010-06-01,29.654366,22.765394,20.80658,16.75162,16.120068,31.646305,28.057077,13.634671,11.770473,11.005656,12.522307,14.543303,12.651608,12.090712,12.014231,15.31522,28.46596,29.639647,19.415174,28.586119,23.21624,38.65734,31.736385,14.73334,14.952527,14.623417,14.029362,15.057783,13.281514,13.480461,12.56632,15.159538,28.32042,43.709484,25.3934,33.370956,30.89365,38.65734,28.966654,13.272583,14.861115,17.324001,15.014688,11.352704,10.909176,11.790987,11.179779,13.206506,18.133234,18.629557,12.364399,16.28926,16.533655,19.426247,17.420305,15.640366,14.026001,17.80978,16.152992,13.203091,11.063779,15.449062,17.747612,42.442467,21.476095,14.673998,12.339849,12.239032,12.71304,13.100338,15.621823,14.743343,16.337074,22.21945,26.596052,25.408714,16.681435,19.852036,20.498144,43.697933,11.214969,14.010303,12.591462,10.70195,10.523791,10.863419,12.92692,20.893982,13.094995,26.553118,30.055765,31.861385,34.298748,40.07091,34.744164,34.193344,17.371584,15.404105,13.156044,11.330906,12.262968,16.24161,15.726015,16.668377,19.320724,28.3311,52.797108,51.658596,47.16995
2010-07-01,28.682629,31.546242,27.341875,17.441256,16.44314,11.050578,18.379374,20.872066,15.353613,15.169811,13.215919,12.108658,11.932069,12.816492,12.031185,15.256864,20.530853,21.074858,16.46585,33.250362,27.590391,9.7999525,13.031459,14.353052,13.279955,13.992341,14.34368,14.587125,15.278017,16.592026,15.6168165,17.964214,26.58411,35.946865,15.817446,27.005758,28.132158,9.139948,11.195259,15.084924,14.071401,14.01943,12.012908,12.502464,14.275753,16.33338,14.434245,17.604599,23.807373,18.43401,13.978908,18.414785,14.911084,13.024171,11.2522135,11.351203,11.494436,14.843176,15.751926,14.040603,13.984478,15.887385,17.608755,23.195936,28.46987,16.093266,13.403118,16.325382,14.961709,12.895688,12.536848,13.740325,13.451995,17.190126,17.939926,18.698818,18.72388,21.02542,14.400196,19.889172,18.323881,18.7105,15.170862,12.952691,9.916866,8.531501,12.267136,14.210507,14.242731,18.563246,22.540565,34.164406,44.294308,31.047598,30.853197,30.198324,19.010242,13.689206,15.100236,11.678367,11.156887,14.86019,18.4733,15.700291,21.419014,42.646954,49.022694,49.688522,41.125782
2010-08-01,31.372765,19.874668,28.640038,18.726236,21.317888,16.8044,19.681736,17.354124,16.422764,14.411134,14.4248085,9.365448,8.9679985,10.971052,9.131004,11.266487,21.281034,25.885788,19.371916,16.230116,11.61462,14.2054615,15.458896,19.71353,14.516756,18.312769,13.066527,13.740824,12.919767,14.577987,13.701709,15.815194,44.125484,50.184155,23.428621,19.825205,19.332542,19.397764,13.128112,14.043681,11.771252,14.451658,12.433804,13.389796,11.802908,12.863416,11.93777,13.826686,33.34841,19.828453,13.595566,16.375933,14.561653,8.778023,8.23787,8.23787,7.702846,11.0901575,12.383531,14.758161,12.143614,15.563933,15.190279,19.973562,27.526003,15.322619,12.9803295,17.022535,13.770087,10.092491,11.851278,12.1665745,13.114771,13.648942,14.51748,17.928085,15.690978,19.576668,15.224542,16.576448,17.884928,18.264359,13.586857,14.1853485,12.800797,13.132806,14.52175,19.710442,20.677889,25.365183,26.481607,38.940876,61.644955,45.289444,43.9174,38.11979,22.752207,16.243658,16.936245,13.467677,13.846458,15.262593,21.87178,22.062496,27.465662,46.1949,58.47915,68.81677,56.272243
2010-09-01,28.102657,20.882015,26.797068,15.054366,21.589916,13.934448,16.965862,12.417416,10.322139,11.210019,11.017351,12.862006,11.854752,12.91923,12.128503,15.18435,15.78496,20.232452,17.069897,16.95619,11.890973,13.382719,15.65244,14.694159,11.122018,9.81487,10.857018,11.16951,12.03047,13.108381,12.307715,15.662599,33.95014,46.502777,20.239182,20.131271,18.033312,19.103952,14.536287,12.139345,10.532711,8.502021,10.802465,9.9269085,10.828987,11.543303,10.954102,14.002891,31.4074,15.49504,10.4539995,13.286358,11.796381,9.1843605,7.5495415,7.5495415,7.0557876,10.37838,13.603833,15.7342615,12.217911,13.69763,17.248945,20.221478,29.663202,14.234283,12.859482,16.475983,12.062039,9.355462,11.001528,11.297118,12.390277,14.579039,18.835636,19.52111,16.197712,17.984816,14.303939,14.047464,22.034782,21.022085,15.7746315,17.462986,14.472811,12.3504505,13.669673,22.40546,24.025337,25.72998,22.364586,28.07737,41.537296,33.07886,33.19875,33.709248,22.826393,17.171707,17.92043,12.605474,11.136235,13.015997,22.690657,21.04358,20.057335,27.690264,44.22266,56.827133,47.147102
2010-10-01,22.014235,14.902963,9.325619,12.767321,14.298087,15.9726095,21.539402,20.263638,18.248384,11.402756,12.722783,8.434472,8.591429,10.554741,11.203247,19.090929,29.137846,25.276619,15.924144,15.180137,17.404377,13.841349,12.282179,13.248272,18.809414,18.63796,11.766475,10.71702,11.4982395,10.807588,13.853818,21.46145,33.689983,26.54244,16.97073,15.029675,17.06311,13.862324,9.555142,10.570821,13.405103,15.409154,11.983271,10.916874,10.883625,10.225624,11.706636,18.19675,14.3438015,8.825799,8.314702,14.449949,12.246681,15.044665,17.78894,13.845685,13.097829,11.22383,9.036282,13.493125,13.327845,21.18323,20.52062,19.608303,15.984165,8.726134,13.139549,13.883413,12.046662,17.384972,17.654379,16.439796,14.162941,12.151089,9.686147,16.080505,17.630186,18.434752,20.944141,23.51221,13.481694,10.007093,13.072915,9.0742,8.182018,9.974595,10.341963,10.676863,10.260666,29.518238,31.032219,25.79998,5.9972734,11.438385,15.129633,13.908119,13.602072,9.025174,9.553127,9.683076,8.068783,10.698964,14.388659,16.270763,42.425983,25.41481,28.20001,20.34153,21.04911
2010-11-01,18.895447,19.27573,14.408001,11.924728,9.898876,9.656961,9.884686,10.758558,10.758558,5.520089,4.95453,4.569881,4.7203517,6.0240903,6.7023373,8.400223,17.649746,17.581015,20.773918,18.362955,15.050631,9.547821,8.431931,7.8014,8.848176,9.946122,8.949246,9.480791,8.757171,9.607987,9.607987,8.172595,14.954578,17.97628,16.741985,17.265242,15.050631,11.04981,8.011727,7.410079,8.575561,9.643264,9.710017,8.878995,8.719758,8.460803,8.460803,7.3471656,13.840367,16.271364,11.648079,14.25232,11.571801,9.871604,9.379167,8.232654,9.390645,9.113323,11.598,9.915752,9.329403,11.3683405,11.747129,9.746344,12.947824,11.063828,10.451386,11.935144,9.686739,9.686739,8.814559,7.532242,7.6424794,8.746752,11.143743,8.909312,10.157136,10.295658,15.611429,11.573546,11.4407015,15.672247,13.773402,12.544654,9.928222,12.6143675,11.673323,8.141428,11.032785,11.491272,8.790469,11.892546,13.121205,17.801268,26.448738,14.300937,20.223894,17.25064,15.768414,13.492637,16.999664,15.754678,14.221804,15.423078,14.154106,18.858429,16.78262,17.895205,23.016735
2010-12-01,13.017644,13.904076,8.558605,5.014281,5.737548,6.920422,7.6865487,5.7545652,7.0184617,6.0825577,7.709208,6.798674,7.632179,7.1521916,6.363731,10.695592,16.975433,18.63942,10.97116,6.566278,4.6778746,4.7666774,5.491087,9.666515,9.235356,10.883694,10.984368,10.135465,10.562296,11.020084,10.529193,11.923109,10.998184,11.221315,8.195013,6.058273,5.2368345,4.7666774,5.005548,9.285629,9.608437,8.03113,9.811672,9.700463,10.743068,10.551574,9.55713,10.67799,14.634447,6.098954,4.7373176,6.6139064,8.484035,6.5069156,7.356614,9.83126,9.167037,7.2016478,8.925025,10.265335,7.376814,6.5085955,4.9434433,8.084602,10.584703,7.150642,5.7354393,8.674695,7.6520047,7.081669,6.155356,7.6294193,7.444077,6.0852942,6.8561664,7.409949,5.7096143,4.9009233,7.88833,14.205133,8.473255,7.404325,7.1651235,6.8866806,6.164771,6.415342,5.3580565,5.8283877,5.5611777,6.322352,7.2883515,11.389091,12.074628,19.973896,16.335648,15.867207,7.8622155,7.301586,5.7238855,6.748035,6.951217,5.2439823,7.6535316,7.7304707,9.787319,10.852478,9.979198,14.890087,16.868492
2011-01-01,13.093604,12.327771,9.767119,8.382177,8.530102,19.048676,12.294492,9.782695,11.966026,11.920632,14.460248,13.360077,13.038084,14.033717,12.054429,16.411945,27.213129,35.85376,25.720692,20.750217,12.87266,15.665594,9.850054,11.811784,15.087989,10.863521,13.616419,12.571014,15.1231,17.200853,17.200853,16.665096,26.911371,32.18304,29.527372,21.277266,16.790644,18.253021,11.327884,12.154603,12.154603,9.79901,12.468215,11.079643,14.188022,16.161768,15.314217,13.990042,21.763758,16.367283,16.847233,28.309063,21.012877,16.367222,12.492003,11.020917,10.36768,11.077342,11.006691,10.064629,12.383584,18.431686,18.431686,13.710271,17.250536,18.429499,15.895562,25.705185,18.196947,15.452126,10.04337,8.831537,10.738191,14.203135,11.167524,9.21554,8.723315,11.107225,19.166285,11.857138,28.671938,17.755167,17.19492,20.73786,14.693626,11.612076,8.602719,9.583008,8.044427,6.4240746,7.8451633,10.630671,8.067326,6.092311,9.070419,7.181304,16.311958,16.691906,22.441021,13.246017,9.943592,7.72025,9.285859,6.4801245,8.03584,8.113171,7.8004413,8.582001,6.970554
2011-02-01,12.521034,10.060088,4.592345,5.241224,7.298598,9.928453,5.833812,6.05428,6.6654882,10.599869,7.6061034,7.980936,8.954047,8.393918,6.6861577,7.336878,11.475988,13.653199,10.244261,4.855872,6.5385847,6.905353,4.7941794,6.392903,5.3978233,7.0969048,7.610245,7.3602786,7.3940625,8.853421,8.853421,9.113348,10.883122,13.455046,10.313622,4.918643,5.8115015,6.353914,4.5789676,5.275257,5.9057446,6.911271,7.5876884,5.337234,8.192752,7.8956137,7.8956137,6.571199,16.097303,7.2368717,4.8732576,7.6845555,7.636481,5.551804,4.92783,3.894009,4.0979166,5.475338,5.4710245,4.846105,6.4681044,6.5814996,5.391732,5.349907,10.545092,6.8893538,4.550529,7.6532135,6.363363,6.468744,4.1883483,3.2237005,3.192187,4.7402306,4.6495175,5.398342,4.381793,4.146992,7.581014,8.152068,5.533742,7.7469916,5.369295,4.6823235,4.5014515,4.7890925,5.3144674,5.064712,4.217719,10.062824,9.92278,17.270964,20.311005,18.690615,20.982897,25.183546,4.012713,4.5446506,3.7765272,5.2900033,5.2778707,4.8068423,5.538147,6.0190725,9.194658,21.187841,19.703913,20.653633,22.841257
2011-03-01,10.430119,9.891911,6.807986,9.845117,8.545481,9.789043,7.0397363,7.4181056,9.109549,10.404593,11.301171,10.105672,10.190052,10.037308,10.066182,10.217227,18.471989,15.694658,14.52861,11.018829,15.20827,11.326991,7.477103,7.302364,7.302364,6.941635,8.491638,9.596407,10.940491,9.945281,9.945281,11.092901,15.497759,17.41791,15.908835,13.276057,15.20827,11.326991,8.162067,7.111769,7.111769,6.759767,7.5604997,6.739355,7.717436,6.9923944,6.9923944,8.072654,20.904533,10.961129,9.575873,12.897801,15.588612,14.953635,7.148284,8.875407,8.899357,7.276837,6.8157225,6.396702,6.9468164,7.7129116,8.537758,8.8810835,14.313669,11.636029,8.299523,11.350693,14.158067,14.2103,5.9662633,7.276939,8.042759,7.075791,6.628238,8.499191,10.228864,7.133875,7.4001594,6.7658587,11.907157,9.4294815,8.605196,10.497702,15.230034,13.112619,7.3918395,7.3261795,7.3261795,7.951641,11.76981,16.743177,8.253124,10.602738,10.136284,8.979962,8.481231,9.399535,10.122137,14.95652,12.763487,7.016961,9.992234,9.992234,10.593551,11.074989,17.737432,14.594775,11.641276
