Region Name,Water Risk Details,Type of Protected Area,IUCN Category,EFG Code,Global_KBA_Criteria,Distance (km),Source,Coordinates,Polygon
Episodic arid rivers,N/A,Global Ecosystem Typology,N/A,F1.6,N/A,2.69,Global Ecosystem Typology,"(34.07000060029312, -118.26333460624451)",N/A
Episodic arid rivers,N/A,Global Ecosystem Typology,N/A,F1.6,N/A,4.02,Global Ecosystem Typology,"(34.086666937465075, -118.22999831800401)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,4.01,Global Ecosystem Typology,"(34.0616665502018, -118.20166699343845)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,2.66,Global Ecosystem Typology,"(34.03666706874115, -118.22166607606337)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,4.28,Global Ecosystem Typology,"(34.02833476812291, -118.27999827155463)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,4.24,Global Ecosystem Typology,"(34.08666692825953, -118.26333460624451)",N/A
