date,precipitation_mean,temperature_mean,fire_area_m2,avg_moisture,drought
2020-01-01,2.1457671550706436e-06,20.248836789192627,0,0.4039730344736839,0.0
2020-01-02,3.0081879733821624e-05,21.436779767514967,0,,
2020-01-03,1.7046927496267017e-06,15.763017941773898,0,,
2020-01-04,2.5784656827454455e-06,19.71402355004388,0,,
2020-01-05,3.546113796710713e-05,19.919972245142922,0,,
2020-01-06,8.52346317969932e-07,23.974439208294104,0,,
2020-01-07,0.0,,0,,
2020-01-08,0.00010908385312635135,21.28014530317315,0,,
2020-01-09,0.0016687384617859837,16.925989263803718,0,,
2020-01-10,0.0,20.51437794533461,0,,
2020-01-11,0.0003480655110739415,,0,,
2020-01-12,0.0006194039692286573,20.76746010432272,0,,
2020-01-13,0.00010336041441405541,19.916668007508754,0,,
2020-01-14,8.469177227394254e-05,18.793859096560336,0,,
2020-01-15,0.0001060804509405054,18.685354918503506,0,,
2020-01-16,0.0002461240237537263,,0,,
2020-01-17,0.004727381436367565,,0,,
2020-01-18,2.15522064473928e-06,15.50850361038564,0,,
2020-01-19,8.52346317969932e-07,15.30574101324368,0,,
2020-01-20,5.530502666535988e-06,,0,,
2020-01-21,0.002609497785855492,,0,,
2020-01-22,5.931876376052969e-05,20.485667041995114,0,,
2020-01-23,1.704361567236548e-06,20.110000000000014,0,,
2020-01-24,9.582615366169051e-06,24.88214106189133,0,,
2020-01-25,2.8141037701002138e-05,22.619499685831013,0,,
2020-01-26,0.00022746109169182187,,0,,
2020-01-27,0.0001293232432133848,,0,,
2020-01-28,1.7166138377433526e-06,22.288802395209622,0,,
2020-01-29,2.568094714661129e-06,25.378905906377657,0,,
2020-01-30,8.553258226129401e-07,,0,,
2020-01-31,4.351138045421976e-07,28.025125667609196,0,,
2020-02-01,2.5678159545350354e-06,27.52755649879548,0,0.4018092924500231,0.0
2020-02-02,4.5031464424027945e-07,25.638676562990927,0,,
2020-02-03,0.0006468252807985218,17.306630191494687,0,,
2020-02-04,1.957614898071602e-09,21.269811125278963,0,,
2020-02-05,8.52346317969932e-07,16.227128205128253,0,,
2020-02-06,1.3033928780714632e-06,23.841730982479515,0,,
2020-02-07,0.0,25.415974709393687,0,,
2020-02-08,8.341188903624641e-05,23.04898437500001,0,,
2020-02-09,0.00657698161461774,,0,,
2020-02-10,0.0020559477845048593,24.29909048067863,0,,
2020-02-11,8.52346317969932e-07,27.36649622997176,0,,
2020-02-12,2.818708001205522e-06,25.40163132265163,0,,
2020-02-13,0.0,26.161708648596896,0,,
2020-02-14,4.230605163178956e-06,26.687474866478194,0,,
2020-02-15,4.4019588443781805e-06,25.658388499966062,0,,
2020-02-16,6.795924540342431e-05,28.349627709707864,0,,
2020-02-17,1.7702930011530366e-05,,0,,
2020-02-18,0.0,26.252179169127803,0,,
2020-02-19,0.00020768271348310473,28.294677191328987,0,,
2020-02-20,1.696881905100704e-05,30.33852340559224,0,,
2020-02-21,8.523463748133508e-07,23.870000000000005,0,,
2020-02-22,0.001895543075752164,,0,,
2020-02-23,0.0007667956982887143,21.651637964026047,0,,
2020-02-24,2.5717307039485604e-06,24.130000000000052,0,,
2020-02-25,8.553265615773853e-07,32.53125667609178,0,,
2020-02-26,8.553266184208042e-07,29.27611687087653,0,,
2020-02-27,0.0,26.848471841961196,0,,
2020-02-28,8.52346317969932e-07,,0,,
2020-02-29,3.6826805494813166e-05,,0,,
2020-03-01,0.0010005581027866463,,0,0.40435815696131,0.0
2020-03-02,0.0007702568581436811,27.635601432483703,0,,
2020-03-03,1.7237575775652658e-06,34.11090166509587,0,,
2020-03-04,0.0,27.133680917622538,0,,
2020-03-05,7.746655956592434e-07,31.56277725416276,0,,
2020-03-06,4.546100792243079e-06,27.364386584982764,0,,
2020-03-07,0.0017423298818272127,23.02321084472332,0,,
2020-03-08,0.00013293886033554573,24.574866352201298,0,,
2020-03-09,1.0210801118613317e-06,,0,,
2020-03-10,0.009162646347011617,,0,,
2020-03-11,0.004142332242572088,,0,,
2020-03-12,0.014700568491738291,,0,,
2020-03-13,0.031210559012453544,,0,,
2020-03-14,0.004888877389443643,,0,,
2020-03-15,0.0013809385252933877,,0,,
2020-03-16,0.0030164432291891062,,0,,
2020-03-17,0.014935576867042943,22.899681468484303,0,,
2020-03-18,0.0004640197165670193,,0,,
2020-03-19,0.0027171555297599258,15.602321428571454,0,,
2020-03-20,0.0015256143051422537,,0,,
2020-03-21,0.0023316907917001416,28.704212633717848,0,,
