date,precipitation_mean,temperature_mean,fire_area_m2,avg_moisture,drought
2020-01-01,2.1457671550706436e-06,19.607235118126507,0.0,0.3161280012449897,0.0
2020-01-02,3.184156089881729e-06,20.50690063337144,0.0,,
2020-01-03,1.7046927496267017e-06,20.65194249787154,0.0,,
2020-01-04,2.5784656827454455e-06,16.743502245332092,0.0,,
2020-01-05,4.537053222220686e-06,16.40022120927742,0.0,,
2020-01-06,8.52346317969932e-07,23.51370859570987,0.0,,
2020-01-07,0.0,,0.0,,
2020-01-08,1.1939127394493589e-05,20.012980900409303,0.0,,
2020-01-09,0.00010564783786063425,16.826958273238198,0.0,,
2020-01-10,0.0,19.944371587487925,0.0,,
2020-01-11,4.590673649564702e-05,17.169681780117273,0.0,,
2020-01-12,9.504670792437614e-05,19.837372717508078,0.0,,
2020-01-13,1.1715102612063847e-05,19.5008541177755,0.0,,
2020-01-14,1.849836491523905e-05,18.21823992589165,0.0,,
2020-01-15,1.4851067826239544e-05,19.791495784064292,0.0,,
2020-01-16,0.00013353996246199496,,0.0,,
2020-01-17,0.005855471634758022,13.261252131085467,0.0,,
2020-01-18,2.1606576725157246e-06,,0.0,,
2020-01-19,8.52346317969932e-07,,0.0,,
2020-01-20,8.132229410308655e-07,,0.0,,
2020-01-21,0.002080058670956174,15.24150395778366,0.0,,
2020-01-22,1.4415604618989163e-05,20.852561464259242,0.0,,
2020-01-23,1.7150918123893754e-06,14.905634870499096,0.0,,
2020-01-24,1.743562678073315e-06,23.964654174985956,0.0,,
2020-01-25,2.970911086873805e-06,19.493820065944444,0.0,,
2020-01-26,3.289150710088506e-05,,0.0,,
2020-01-27,1.2459082704045864e-05,21.124588309239503,0.0,,
2020-01-28,1.7166138377433526e-06,17.44843159812101,0.0,,
2020-01-29,2.568094714661129e-06,24.06782933619893,0.0,,
2020-01-30,8.553258226129401e-07,,0.0,,
2020-01-31,4.351138045421976e-07,27.023006927928893,0.0,,
2020-02-01,2.5678159545350354e-06,24.321306247269572,0.0,0.3145134563322354,0.0
2020-02-02,4.5031464424027945e-07,24.174592988112078,0.0,,
2020-02-03,7.547558617609846e-05,9.590000000000032,0.0,,
2020-02-04,2.9802436074533034e-09,19.4045216874629,0.0,,
2020-02-05,8.52346317969932e-07,17.836143169807322,0.0,,
2020-02-06,1.3033928780714632e-06,22.152734835355318,0.0,,
