Region Name,Water Risk Details,Type of Protected Area,IUCN Category,EFG Code,Global_KBA_Criteria,Distance (km),Source,Coordinates,Polygon
Seasonal upland streams,N/A,Global Ecosystem Typology,N/A,F1.4,N/A,3.5,Global Ecosystem Typology,"(34.02833475627889, -118.42166836956577)",N/A
Seasonal upland streams,N/A,Global Ecosystem Typology,N/A,F1.4,N/A,4.35,Global Ecosystem Typology,"(34.070000619572696, -118.35500036932285)",N/A
Seasonal upland streams,N/A,Global Ecosystem Typology,N/A,F1.4,N/A,4.89,Global Ecosystem Typology,"(34.03676478264797, -118.44656855680437)",N/A
Seasonal upland streams,N/A,Global Ecosystem Typology,N/A,F1.4,N/A,1.84,Global Ecosystem Typology,"(34.04619091926143, -118.37833355182613)",N/A
Annual croplands,N/A,Global Ecosystem Typology,N/A,T7.1,N/A,2.51,Global Ecosystem Typology,"(34.06166654109352, -118.42166836956577)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,4.31,Global Ecosystem Typology,"(34.05320552066634, -118.44359015863076)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,2.56,Global Ecosystem Typology,"(34.06166652598532, -118.37166845572293)",N/A
Plantations,N/A,Global Ecosystem Typology,N/A,T7.3,N/A,3.01,Global Ecosystem Typology,"(34.07833467283014, -118.38833212667755)",N/A
