date,precipitation_mean,temperature_mean,fire_area_m2,avg_moisture,drought
2020-01-01,2.1457671550706436e-06,20.665355796418492,0,0.4038701084940938,0.0
2020-01-02,1.9416533261224646e-05,21.405074615142972,0,,
2020-01-03,1.7046927496267017e-06,14.647060041407872,0,,
2020-01-04,2.5784656827454455e-06,17.75931354068491,0,,
2020-01-05,2.2951579200007144e-05,16.731188690132747,0,,
2020-01-06,8.52346317969932e-07,24.11659283694629,0,,
2020-01-07,0.0,18.590000000000032,0,,
2020-01-08,6.97678677033912e-05,21.279650486961998,0,,
2020-01-09,0.0007042271888979639,16.873361722641835,0,,
2020-01-10,0.0,20.335380144517767,0,,
2020-01-11,0.00022535399815935267,15.848236960506615,0,,
2020-01-12,0.00040179859931771837,19.49085761972014,0,,
2020-01-13,6.63219522442715e-05,20.060276964647638,0,,
2020-01-14,5.574024461379657e-05,18.199324149806305,0,,
2020-01-15,6.818753878398508e-05,19.571590480678633,0,,
2020-01-16,0.00021084564343431907,,0,,
2020-01-17,0.005733466059123372,10.02738062755801,0,,
2020-01-18,2.1656981872814692e-06,,0,,
2020-01-19,8.52346317969932e-07,18.56108131740019,0,,
2020-01-20,3.4686311398697835e-06,,0,,
2020-01-21,0.0023303259272282207,,0,,
2020-01-22,2.282256795184568e-05,20.339487841618265,0,,
2020-01-23,1.71005129762363e-06,21.610000000000014,0,,
2020-01-24,6.509623232415911e-06,25.41001492302861,0,,
2020-01-25,1.7973178761013163e-05,20.85759110901667,0,,
2020-01-26,0.0001479576622611739,,0,,
2020-01-27,8.210396135144582e-05,21.030883333333367,0,,
2020-01-28,1.7166138377433526e-06,20.34448451294331,0,,
2020-01-29,2.568094714661129e-06,25.301293590951953,0,,
2020-01-30,8.553258226129401e-07,19.01011764705886,0,,
2020-01-31,4.351138045421976e-07,27.93525526233116,0,,
2020-02-01,2.5678159545350354e-06,28.175238460606582,0,0.4008394811867812,0.0
2020-02-02,4.5031464424027945e-07,25.81429106980785,0,,
2020-02-03,0.0003874278805865095,17.73701573798386,0,,
2020-02-04,-4.251916059919011e-09,20.085412967128395,0,,
2020-02-05,8.52346317969932e-07,,0,,
2020-02-06,1.3033928780714632e-06,22.37333519366003,0,,
2020-02-07,0.0,24.660002356267675,0,,
2020-02-08,5.370792998417184e-05,22.294593939393966,0,,
2020-02-09,0.005354616123612618,,0,,
2020-02-10,0.0014846654008188155,24.76719211435754,0,,
2020-02-11,8.52346317969932e-07,26.498019949732985,0,,
2020-02-12,1.9739541906358703e-06,24.349407791391773,0,,
