date,precipitation_mean,temperature_mean,fire_area_m2,avg_moisture,drought
2020-01-01,2.1457671550706436e-06,16.820816118136868,0.0,0.37764635552337317,0.0
2020-01-02,4.9144028366754355e-06,17.230102898436922,0.0,,
2020-01-03,1.7046927496267017e-06,12.929835616438362,0.0,,
2020-01-04,2.5784656827454455e-06,,0.0,,
2020-01-05,6.102879922309511e-06,17.06654306099893,0.0,,
2020-01-06,8.52346317969932e-07,21.044101798758973,0.0,,
2020-01-07,0.0,18.57173067804649,0.0,,
2020-01-08,1.5176832675933836e-05,17.03561542691072,0.0,,
2020-01-09,0.0011826182147110934,14.21498183819486,0.0,,
2020-01-10,3.7843143785154663e-07,16.874865289450977,0.0,,
2020-01-11,4.8394423800629455e-05,14.821812112167182,0.0,,
2020-01-12,8.609890937805176e-05,17.266072578744836,0.0,,
2020-01-13,1.4780461697228018e-05,12.258017009847835,0.0,,
2020-01-14,1.1339783668518066e-05,16.361691964059116,0.0,,
2020-01-15,1.509785641928829e-05,17.42168957662401,0.0,,
2020-01-16,5.016107333214865e-05,10.910000000000025,0.0,,
2020-01-17,0.006245290273592932,,0.0,,
2020-01-18,2.1680765485143634e-06,,0.0,,
2020-01-19,8.52346317969932e-07,20.29478260869569,0.0,,
2020-01-20,7.385886329779856e-06,,0.0,,
2020-01-21,0.002260855391712793,,0.0,,
2020-01-22,9.676325310335544e-05,8.13993249758924,0.0,,
2020-01-23,1.7118336502305765e-06,20.989873278702404,0.0,,
2020-01-24,1.3485550880432127e-06,22.675336580001606,0.0,,
2020-01-25,3.6805868148803702e-06,20.322053255832248,0.0,,
2020-01-26,7.59784372427056e-05,,0.0,,
2020-01-27,2.0032995217667568e-05,17.792017909040954,0.0,,
2020-01-28,1.7166138377433526e-06,18.045408064607887,0.0,,
2020-01-29,2.568094714661129e-06,20.34813447490381,0.0,,
2020-01-30,8.553258226129401e-07,20.096812047932662,0.0,,
2020-01-31,4.351138045421976e-07,23.38334694839373,0.0,,
2020-02-01,2.5678159545350354e-06,26.55697372611468,0.0,0.35022843871930454,0.0
2020-02-02,4.5031464424027945e-07,23.851310973215043,0.0,,
2020-02-03,0.0002278140612556204,15.697157392287433,0.0,,
2020-02-04,2.9802436074533034e-09,16.049970242882463,0.0,,
2020-02-05,8.52346317969932e-07,14.458742524648482,0.0,,
2020-02-06,1.3033928780714632e-06,19.618815369059686,0.0,,
2020-02-07,0.0,21.31567669468231,0.0,,
2020-02-08,1.2134605698632527e-05,22.213530792444434,0.0,,
2020-02-09,0.005087767135013232,15.395000000000039,0.0,,
2020-02-10,0.0013927947971727939,17.925755243107414,0.0,,
2020-02-11,8.52346317969932e-07,22.215603644646965,0.0,,
2020-02-12,1.269376809887035e-06,18.674919487864287,0.0,,
2020-02-13,0.0,21.927114293648618,0.0,,
2020-02-14,2.7611851010078676e-06,20.798432958919207,0.0,,
2020-02-15,1.230835913190731e-06,22.285734759537068,0.0,,
2020-02-16,1.0212619599769822e-05,22.478113266829027,0.0,,
2020-02-17,3.1173228194347753e-06,22.068763392857164,0.0,,
2020-02-18,0.0,23.13286563379169,0.0,,
2020-02-19,3.0760118622677135e-05,21.44451574895927,0.0,,
2020-02-20,2.5182962417602535e-06,26.537048150184614,0.0,,
2020-02-21,1.816954660147554e-06,,0.0,,
2020-02-22,0.0018373083177075913,,0.0,,
2020-02-23,0.0014042684783728506,,0.0,,
2020-02-24,2.5717307039485604e-06,21.962910077024763,0.0,,
2020-02-25,8.553265615773853e-07,27.46995601288198,0.0,,
2020-02-26,8.553266184208042e-07,25.95452438928604,0.0,,
2020-02-27,0.0,,0.0,,
2020-02-28,8.52346317969932e-07,,0.0,,
2020-02-29,8.495233865752587e-05,22.373814104046275,0.0,,
2020-03-01,0.0013814161446506741,,0.0,0.3758145835968601,0.0
2020-03-02,0.00030615575504598733,20.169567778295722,0.0,,
2020-03-03,1.7237575775652658e-06,26.831222213494655,0.0,,
2020-03-04,0.0,24.568740649656743,0.0,,
2020-03-05,0.0,25.175543308349063,0.0,,
2020-03-06,1.4096498439641891e-06,22.975613855942225,0.0,,
2020-03-07,0.0010807809891297754,,0.0,,
2020-03-08,0.00016813418818997745,23.578113067195666,0.0,,
2020-03-09,8.523463748133508e-07,,0.0,,
2020-03-10,0.009209192708715215,,0.0,,
2020-03-11,0.00552161815876359,24.925261044176718,0.0,,
2020-03-12,0.01079787065264055,,0.0,,
2020-03-13,0.04003687996368903,,0.0,,
2020-03-14,0.005595816091249469,,0.0,,
2020-03-15,0.0019057975573973222,,0.0,,
2020-03-16,0.004901911966599427,,0.0,,
2020-03-17,0.019578280280548387,,0.0,,
2020-03-18,0.00032502652804954437,,0.0,,
2020-03-19,0.004275817656262066,,0.0,,
2020-03-20,0.001852223622703067,,0.0,,
2020-03-21,0.0025962378318816364,21.83539960758668,0.0,,
2020-03-22,0.0005382198308195385,22.6656487321126,0.0,,
2020-03-23,0.014867085073186065,25.44726721439752,0.0,,
2020-03-24,0.0004557591754120665,,0.0,,
2020-03-25,0.0009504762272556106,18.750000000000057,0.0,,
2020-03-26,0.0017315529093339845,21.868069306930717,0.0,,
2020-03-27,0.00043116248660273366,22.18242458370208,0.0,,
2020-03-28,8.553266184208042e-07,28.34393113661609,0.0,,
2020-03-29,0.0021439801174849816,,0.0,,
2020-03-30,0.000710337096220487,26.405541591391128,0.0,,
2020-03-31,1.3004656125303882e-06,,0.0,,
2020-04-01,1.7881393432617185e-07,29.689575838504478,0.0,0.3807524162006798,0.0
2020-04-02,0.00017194375385543026,22.93845065734735,0.0,,
