Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Fabaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Sylviidae',)","('Acrocephalidae',)","('Ranunculaceae',)","('Apiaceae',)","('Cettiidae',)","('Aegithalidae',)","('Poaceae',)","('Lecanoraceae',)","('Lamiaceae',)","('Primulaceae',)","('Rubiaceae',)","('Rosaceae',)","('Campanulaceae',)","('Caryophyllaceae',)","('Caprifoliaceae',)","('Boraginaceae',)","('Brassicaceae',)","('Cistaceae',)","('Convolvulaceae',)","('Eumenidae',)","('Collemataceae',)","('Aspleniaceae',)","('Zygaenidae',)","('Scrophulariaceae',)","('Violaceae',)","('Salticidae',)","('Phylloscopidae',)","('Physciaceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Asparagaceae',)","('Acarosporaceae',)","('Cucurbitaceae',)","('Cyperaceae',)","('Candelariaceae',)","('Buthidae',)","('Cladoniaceae',)","('Amaryllidaceae',)","('Gentianaceae',)","('Euscorpiidae',)","('Papaveraceae',)","('Parmeliaceae',)","('Liliaceae',)","('Linaceae',)","('Megachilidae',)","('Nemopteridae',)","('Polycentropodidae',)","('Placynthiaceae',)","('Ramalinaceae',)","('Polygonaceae',)","('Psoraceae',)","('Saxifragaceae',)","('Sphingidae',)","('Uloboridae',)",Population,"('Plantaginaceae',)","('Erebidae',)","('Lasiocampidae',)","('Pyralidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Polygalaceae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Potamidae',)","('Juncaceae',)","('Rhamnaceae',)","('Colubridae',)","('Dryopteridaceae',)","('Fagaceae',)","('Cystopteridaceae',)","('Acrididae',)","('Bombyliidae',)","('Anacardiaceae',)","('Araceae',)","('Lucanidae',)","('Grossulariaceae',)","('Glaphyridae',)","('Caliciaceae',)","('Calopterygidae',)","('Cicadidae',)","('Ericaceae',)","('Euphorbiaceae',)","('Gekkonidae',)","('Geraniaceae',)","('Peltigeraceae',)","('Plumbaginaceae',)","('Malvaceae',)","('Mutillidae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Anobiidae',)","('Unknown',)","('Ascalaphidae',)","('Testudinidae',)","('Anguidae',)","('Crambidae',)","('Lycosidae',)","('Mycenaceae',)","('Mustelidae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Inachidae',)","('Notodontidae',)","('Cossidae',)","('Psychidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Helicidae',)","('Achatinidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Iridaceae',)","('Geomitridae',)","('Pomatiidae',)","('Pyramidulidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Meloidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Myrmeleontidae',)","('Ranidae',)","('Cerithiidae',)","('Euphaeidae',)","('Araneidae',)","('Glareolidae',)","('Phyllodactylidae',)","('Mantidae',)","('Masaridae',)","('Julidae',)","('Rissoellidae',)","('Psammophiidae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Morchellaceae',)","('Soleidae',)","('Salamandridae',)","('Triglidae',)","('Psychomyiidae',)","('Philopotamidae',)","('Rhyacophilidae',)","('Endomychidae',)","('Certhiidae',)","('Hydroptilidae',)","('Polyporaceae',)","('Haematommataceae',)","('Massalongiaceae',)","('Pannariaceae',)","('Sarcoscyphaceae',)","('Asphodelaceae',)","('Apocynaceae',)","('Catillariaceae',)","('Oleaceae',)","('Polypodiaceae',)","('Pinaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Amelidae',)","('Pentatomidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Viburnaceae',)","('Cephidae',)","('Cynipidae',)","('Dysderidae',)","('Pholcidae',)","('Stratiomyidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Hexanchidae',)","('Eresidae',)","('Oecobiidae',)","('Sicariidae',)","('Zoropsidae',)","('Oxalidaceae',)","('Caloscyphaceae',)","('Helvellaceae',)","('Hydnangiaceae',)","('Cytinaceae',)","('Dennstaedtiaceae',)","('Phalangiidae',)","('Smilacaceae',)","('Tropaeolaceae',)","('Hypericaceae',)","('Aizoaceae',)","('Araliaceae',)","('Martyniaceae',)","('Lythraceae',)","('Ectobiidae',)","('Onagraceae',)","('Moraceae',)","('Perlidae',)","('Philodromidae',)","('Ephedraceae',)","('Porcellionidae',)","('Armadillidae',)","('Armadillidiidae',)","('Gelechiidae',)","('Felidae',)","('Oligotomidae',)","('Margarodidae',)","('Limacidae',)","('Scytodidae',)","('Trachelipodidae',)","('Grapsidae',)","('Littorinidae',)","('Limoniidae',)","('Leporidae',)","('Donacidae',)","('Potamogetonaceae',)",Vegetation Count,Regional Fuel Content
2014-06-01,0.0,15.574886289527967,0.0,2.9064508788791836,34.650000000000034,14.830000000000041,27.64034039644571,0.28570643067359924,0.28316211700439453,0.28137023424544527,3.201836635760904,0.3305347684133446,1.1554997588644222,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2014-07-01,0.0,19.30229663838645,0.0,1.9363783669823205,38.450000000000045,23.03000000000003,31.07392586591004,0.2177952080965042,0.21745476126670837,0.21565444013702945,2.543437894988874,0.448424587074474,1.2543873980285765,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2014-08-01,0.0,8.066291767818257,0.0,0.5797530557991594,39.370000000000005,27.350000000000023,33.35391107078044,0.19418810307979584,0.18770112097263336,0.19148914949500076,2.6129628692555,0.7907591443455276,1.2967667258298095,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2014-09-01,0.0,5.14050722121695,-2.3015672923065722e-05,1.131927040006204,28.870000000000005,19.390000000000043,24.605253244697735,0.20776326954364777,0.2073291838169098,0.20784989040758872,1.9353895290021608,0.2653549809361882,1.0925043756229138,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2014-10-01,0.0,15.42644202709198,0.0,2.4733401111419475,27.810000000000002,12.830000000000041,20.527252799755445,0.34381142258644104,0.33616143465042114,0.33341508149577864,2.4228074471217345,0.44545550101737824,1.130583173076735,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2014-11-01,0.0,28.69149148455108,0.0,2.858523537637344,16.710000000000036,8.430000000000007,12.820397823261885,0.3884067237377167,0.3762461245059967,0.3730766705253668,2.471202647341313,0.8268989816023958,1.2323695209627281,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2014-12-01,0.0,23.995137214569695,0.0,4.228550848825445,12.79000000000002,1.9700000000000273,8.615140688085035,0.41270312666893005,0.40978121757507324,0.40342947160988524,2.7453193603517163,0.628687569704311,0.9983159508074724,108.62352941176471,0,0,0,0,1,0,350.76862745098043,249.22352941176473,76.47843137254903,12.0,0,0,0,0,0,0,0,1.0,4.0,8.0,2.0,17.0,2.0,2.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,9.0,7.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2272.632957045003,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034693877551020408,3.828080623446053
2015-01-01,0.0,13.894352673105459,0.0,2.248286300142076,10.07000000000005,-1.2899999999999636,5.099765221878272,0.41264599561691284,0.4122350811958313,0.40910657386333626,3.085571613379673,1.0052310258159487,1.3503373308738207,111.10980392156863,0,0,0,0,1,0,371.5607843137255,238.85490196078433,63.30980392156863,12.258823529411764,0,0,0,0,0,0,0,10.0,10.0,8.0,2.0,17.0,2.0,8.0,1.0,4.0,1.0,1.0,7.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,10.0,9.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,52.0,9.0,1.0,1.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2229.5897357232434,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010612244897959184,3.8657389663610373
2015-02-01,0.0,16.107270153952413,0.000852346317969932,3.9745006259758395,13.270000000000039,-1.4699999999999704,6.425772488820144,0.4143030643463135,0.40935587882995605,0.4138852421041818,4.268280607070352,3.0669213191177476,3.3075798195114197,111.10980392156863,0,0,0,0,1,0,371.5607843137255,238.85490196078433,63.30980392156863,12.258823529411764,0,0,0,0,0,0,0,10.0,10.0,8.0,2.0,17.0,2.0,8.0,1.0,4.0,1.0,1.0,7.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,10.0,9.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,52.0,9.0,1.0,1.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2229.5897357232434,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010612244897959184,3.8657389663610373
2015-03-01,0.0,27.23948268391041,1.4901161193847656e-05,4.4025044839890155,17.310000000000002,3.6300000000000523,10.737932052353187,0.4126988649368286,0.41261133551597595,0.4108463493529816,2.5221683748005805,0.08218339887352222,1.179045564203701,111.10980392156863,0,0,0,0,1,0,371.5607843137255,238.85490196078433,63.30980392156863,12.258823529411764,0,0,0,0,0,0,0,10.0,10.0,8.0,2.0,17.0,2.0,8.0,1.0,4.0,1.0,1.0,7.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,10.0,9.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,52.0,9.0,1.0,1.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2229.5897357232434,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010612244897959184,3.8657389663610373
2015-04-01,0.0,8.60103964805603,0.000852346317969932,1.4548438257354546,26.670000000000016,6.390000000000043,18.667135802469204,0.3905850648880005,0.3889230191707611,0.3875233585461539,2.374645325123575,0.4585786216946545,1.0288975265125528,111.10980392156863,0,0,0,0,1,0,371.5607843137255,238.85490196078433,63.30980392156863,12.258823529411764,0,0,0,0,0,0,0,10.0,10.0,8.0,2.0,17.0,2.0,8.0,1.0,4.0,1.0,1.0,7.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,10.0,9.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,52.0,9.0,1.0,1.0,7.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2229.5897357232434,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010612244897959184,3.8657389663610373
