Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Brassicaceae',)","('Salicaceae',)","('Hydropsychidae',)","('Rosaceae',)","('Fabaceae',)","('Ranunculaceae',)","('Caryophyllaceae',)","('Caprifoliaceae',)","('Campanulaceae',)","('Rubiaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Poaceae',)","('Aspleniaceae',)","('Phylloscopidae',)","('Sylviidae',)","('Lamiaceae',)","('Apiaceae',)","('Aegithalidae',)","('Amaranthaceae',)","('Boraginaceae',)","('Eumenidae',)","('Collemataceae',)","('Asparagaceae',)","('Acrocephalidae',)","('Zygaenidae',)","('Salticidae',)","('Uloboridae',)","('Scrophulariaceae',)","('Parmeliaceae',)","('Physciaceae',)","('Violaceae',)","('Convolvulaceae',)","('Candelariaceae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Cyperaceae',)","('Cladoniaceae',)","('Buthidae',)","('Cettiidae',)","('Cistaceae',)","('Euscorpiidae',)","('Equidae',)","('Plantaginaceae',)","('Placynthiaceae',)","('Megachilidae',)","('Lentibulariaceae',)","('Liliaceae',)","('Linaceae',)","('Geraniaceae',)","('Hypericaceae',)","('Orobanchaceae',)","('Papaveraceae',)","('Ramalinaceae',)","('Psoraceae',)","('Polygalaceae',)","('Saxifragaceae',)",Population,"('Sphingidae',)","('Lobariaceae',)","('Empusidae',)","('Caliciaceae',)","('Cheloniidae',)","('Erebidae',)","('Pannariaceae',)","('Lacertidae',)","('Glossosomatidae',)","('Nephromataceae',)","('Pinaceae',)","('Testudinidae',)","('Orchidaceae',)","('Crassulaceae',)","('Cupressaceae',)","('Berberidaceae',)","('Potamidae',)","('Fagaceae',)","('Rhamnaceae',)","('Colubridae',)","('Plumbaginaceae',)","('Juncaceae',)","('Dryopteridaceae',)","('Cystopteridaceae',)","('Araceae',)","('Anacardiaceae',)","('Grossulariaceae',)","('Gekkonidae',)","('Ericaceae',)","('Euphorbiaceae',)","('Peltigeraceae',)","('Malvaceae',)","('Polygonaceae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Ascalaphidae',)","('Lasiocampidae',)","('Mantidae',)","('Unknown',)","('Dennstaedtiaceae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Mycenaceae',)","('Mustelidae',)","('Lycosidae',)","('Tetraodontidae',)","('Raphidiidae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Pyralidae',)","('Psychidae',)","('Cochlostomatidae',)","('Notodontidae',)","('Ixodidae',)","('Gelechiidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Urticaceae',)","('Achatinidae',)","('Orculidae',)","('Lythraceae',)","('Chondrinidae',)","('Geomitridae',)","('Cucurbitaceae',)","('Iridaceae',)","('Haliplidae',)","('Heliotropiaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Leiodidae',)","('Gryllidae',)","('Araneidae',)","('Ranidae',)","('Psammophiidae',)","('Selaginellaceae',)","('Julidae',)","('Helicidae',)","('Eresidae',)","('Glareolidae',)","('Nemopteridae',)","('Masaridae',)","('Sapygidae',)","('Scutigeridae',)","('Tamaricaceae',)","('Tetrigidae',)","('Trigonidiidae',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Calopterygidae',)","('Hippoboscidae',)","('Salamandridae',)","('Philopotamidae',)","('Certhiidae',)","('Endomychidae',)","('Cicadidae',)","('Psychomyiidae',)","('Polyporaceae',)","('Haematommataceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Apocynaceae',)","('Catillariaceae',)","('Crabronidae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Pompilidae',)","('Platycnemididae',)","('Pentatomidae',)","('Oedemeridae',)","('Sparassidae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Viburnaceae',)","('Amelidae',)","('Cynipidae',)","('Pholcidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Caloscyphaceae',)","('Discinaceae',)","('Dioscoreaceae',)","('Oecobiidae',)","('Oxalidaceae',)","('Platanaceae',)","('Pteridaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Sicariidae',)","('Typhlopidae',)","('Zoropsidae',)","('Hexanchidae',)","('Oxyopidae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Palpimanidae',)","('Oleaceae',)","('Phalangiidae',)","('Philodromidae',)","('Scytodidae',)","('Araliaceae',)","('Meloidae',)","('Martyniaceae',)","('Locustellidae',)","('Moraceae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Heleomyzidae',)","('Drosophilidae',)","('Bryaceae',)","('Bibionidae',)","('Fanniidae',)","('Armadillidae',)","('Oligotomidae',)","('Orchesellidae',)","('Margarodidae',)","('Lygaeidae',)","('Limacidae',)","('Philosciidae',)","('Pelobatidae',)","('Rhyparochromidae',)","('Sarcophagidae',)","('Schizophyllaceae',)","('Targioniaceae',)","('Trachelipodidae',)","('Thymelaeaceae',)","('Geotrupidae',)","('Cydnidae',)","('Cercopidae',)","('Leporidae',)","('Lampyridae',)","('Smilacaceae',)",Vegetation Count,Regional Fuel Content
2010-04-01,0,18.900635838406288,-6.9258021540008485e-06,0.9058809702142533,23.99000000000001,6.57000000000005,16.5722128823773,0.3533123731613159,0.33774226903915405,0.3491660144944221,3.0722230022912775,0.09591784897012712,1.1927743492710425,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-05-01,0,14.27804807474331,-1.1920974429813214e-05,1.6816699961982489,33.690000000000055,14.670000000000016,25.79211226383262,0.3162881135940552,0.28918713331222534,0.3056635699975184,4.5227883671600395,0.5512943646343264,1.3853676241147388,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-06-01,0,13.295540692883634,0.0,1.4628850035500962,39.150000000000034,16.670000000000016,27.435117031381026,0.2782338857650757,0.2532637417316437,0.2674384249899632,3.334485454009704,0.24368196168578538,1.280441587454098,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-07-01,0,8.21616053571006,-9.450559446122497e-06,1.0076597065020767,34.83000000000004,20.470000000000027,28.911459477212304,0.2616434097290039,0.24842698872089386,0.2532918296324519,2.3554698633210536,0.08962458089551756,0.709931412345631,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-08-01,0,0.23287190288101556,0.0,0.011947540093135547,38.93000000000001,24.430000000000007,33.391377615679346,0.2030634582042694,0.19543960690498352,0.20146977559973797,2.1677689205156514,0.2654400473534146,0.9726893406973209,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-09-01,0,22.639095783233643,0.0,1.6490655008545856,33.33000000000004,18.430000000000007,26.050302704970477,0.19295373558998108,0.181492418050766,0.18835697936801568,2.228788185607715,0.2822365698029153,0.9866122257419098,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-10-01,0,29.249019339374627,0.00011920928955078125,4.920698351818859,26.27000000000004,9.510000000000048,16.929560496064994,0.3105413317680359,0.2977111339569092,0.3044433449514401,2.2686118329995533,0.4148890154703843,1.0841179133690118,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-11-01,0,16.2351131439209,0.0004410743663640915,1.9225218858048898,21.130000000000052,3.5300000000000296,14.436899861164704,0.3332447111606598,0.3045610785484314,0.3171802582458043,2.8074018971358004,0.22827510769911188,1.0923955091621407,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2010-12-01,0,17.781126499073707,0.0,1.9630372000938885,14.910000000000025,-0.8899999999999864,7.925937893303285,0.36596184968948364,0.3358514606952667,0.35070207132360864,2.4277920879769406,0.9082765689773922,1.4545583585276665,344.956862745098,0,0,0,0,0,0,106.9529411764706,271.7333333333333,74.4549019607843,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,2.0,13.0,1.0,1.0,10.0,5.0,12.0,44.0,3.0,3.0,2.0,18.0,14.0,2.0,3.0,12.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006530612244897959,5.932275262265681
2011-01-01,0,35.26646196831962,0.0005304813335271774,3.676615277685303,12.370000000000005,-3.42999999999995,6.17948621475125,0.3964904844760895,0.37601831555366516,0.3845214986552795,2.3894761641072044,0.11028144032827455,0.8493725027493927,345.9529411764706,0,0,0,0,0,0,81.43529411764708,264.2666666666666,104.44313725490196,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,5.0,13.0,2.0,1.0,10.0,5.0,12.0,1.0,3.0,3.0,1.0,1.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009795918367346938,5.910731262776779
2011-02-01,0,36.22307649766299,-3.6335222830530256e-05,4.036914084986282,11.57000000000005,0.7700000000000387,6.94289366135996,0.43840083479881287,0.3737707734107971,0.3932200205536225,2.5058444938413245,0.6023038451286453,1.3254068760969127,345.9529411764706,0,0,0,0,0,0,81.43529411764708,264.2666666666666,104.44313725490196,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,5.0,13.0,2.0,1.0,10.0,5.0,12.0,1.0,3.0,3.0,1.0,1.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009795918367346938,5.910731262776779
2011-03-01,0,22.972318529980384,0.0,2.614032657055644,19.470000000000027,-2.269999999999982,10.664985855757436,0.3945932686328888,0.3574426472187042,0.3721704483987429,2.7015047562078727,0.4138389335333195,1.2950123443386252,345.9529411764706,0,0,0,0,0,0,81.43529411764708,264.2666666666666,104.44313725490196,0,0,0,0,0,0,0,0,115.0,7.0,8.0,8.0,11.0,2.0,5.0,13.0,2.0,1.0,10.0,5.0,12.0,1.0,3.0,3.0,1.0,1.0,14.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,3.0,6.0,5.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,13.0,1.0,2.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1756.9408871468374,3.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,27.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009795918367346938,5.910731262776779
