Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Fabaceae',)","('Hydropsychidae',)","('Salicaceae',)","('Sylviidae',)","('Lamiaceae',)","('Caryophyllaceae',)","('Acrocephalidae',)","('Ranunculaceae',)","('Brassicaceae',)","('Caprifoliaceae',)","('Cettiidae',)","('Campanulaceae',)","('Rosaceae',)","('Rubiaceae',)","('Poaceae',)","('Lecanoraceae',)","('Primulaceae',)","('Apiaceae',)","('Aegithalidae',)","('Boraginaceae',)","('Eumenidae',)","('Cistaceae',)","('Violaceae',)","('Convolvulaceae',)","('Zygaenidae',)","('Scrophulariaceae',)","('Orobanchaceae',)","('Phylloscopidae',)","('Orchidaceae',)","('Collemataceae',)","('Asparagaceae',)","('Physciaceae',)","('Cladoniaceae',)","('Cyperaceae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Aspleniaceae',)","('Candelariaceae',)","('Cucurbitaceae',)","('Parmeliaceae',)","('Papaveraceae',)","('Gentianaceae',)","('Liliaceae',)","('Linaceae',)","('Megachilidae',)","('Nemopteridae',)","('Placynthiaceae',)","('Psoraceae',)","('Polygalaceae',)","('Polygonaceae',)","('Polycentropodidae',)","('Ramalinaceae',)","('Saxifragaceae',)","('Sphingidae',)",Population,"('Plantaginaceae',)","('Erebidae',)","('Lasiocampidae',)","('Pyralidae',)","('Aeshnidae',)","('Cheloniidae',)","('Empusidae',)","('Lacertidae',)","('Platycnemididae',)","('Upupidae',)","('Crassulaceae',)","('Berberidaceae',)","('Rhamnaceae',)","('Caliciaceae',)","('Potamidae',)","('Fagaceae',)","('Salticidae',)","('Bombyliidae',)","('Araceae',)","('Anacardiaceae',)","('Acrididae',)","('Catillariaceae',)","('Cicadidae',)","('Mutillidae',)","('Malvaceae',)","('Lucanidae',)","('Geraniaceae',)","('Glaphyridae',)","('Grossulariaceae',)","('Juncaceae',)","('Euphorbiaceae',)","('Calopterygidae',)","('Crabronidae',)","('Cupressaceae',)","('Cystopteridaceae',)","('Dryopteridaceae',)","('Plumbaginaceae',)","('Nephromataceae',)","('Pannariaceae',)","('Peltigeraceae',)","('Sapygidae',)","('Sapindaceae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Anobiidae',)","('Anguidae',)","('Ancyrocephalidae',)","('Crambidae',)","('Colubridae',)","('Lycosidae',)","('Mustelidae',)","('Testudinidae',)","('Tortricidae',)","('Unknown',)","('Geometridae',)","('Depressariidae',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Lamnidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Clausiliidae',)","('Enidae',)","('Helicidae',)","('Achatinidae',)","('Ferussaciidae',)","('Chondrinidae',)","('Iridaceae',)","('Geomitridae',)","('Pomatiidae',)","('Pyramidulidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Meloidae',)","('Rissoidae',)","('Mangeliidae',)","('Selaginellaceae',)","('Ranidae',)","('Gekkonidae',)","('Myrmeleontidae',)","('Glareolidae',)","('Araneidae',)","('Arbaciidae',)","('Buthidae',)","('Asphodelaceae',)","('Euphaeidae',)","('Cerithiidae',)","('Julidae',)","('Oxalidaceae',)","('Psammophiidae',)","('Rissoellidae',)","('Sparassidae',)","('Tamaricaceae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Morchellaceae',)","('Soleidae',)","('Salamandridae',)","('Triglidae',)","('Amaranthaceae',)","('Hypericaceae',)","('Lythraceae',)","('Certhiidae',)","('Polyporaceae',)","('Santalaceae',)","('Ulmaceae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Cordulegastridae',)","('Ericaceae',)","('Apocynaceae',)","('Pinaceae',)","('Limoniidae',)","('Dioscoreaceae',)","('Blenniidae',)","('Clavelinidae',)","('Axinellidae',)","('Parazoanthidae',)","('Oleaceae',)","('Eunicellidae',)","('Hymedesmiidae',)","('Phyllidiidae',)","('Polypodiaceae',)","('Colchicaceae',)","('Biebersteiniaceae',)","('Amelidae',)","('Pentatomidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Cephidae',)","('Viburnaceae',)","('Dysderidae',)","('Cynipidae',)","('Phyllodactylidae',)","('Phoenicopteridae',)","('Stratiomyidae',)","('Hexanchidae',)","('Smilacaceae',)","('Solanaceae',)","('Helvellaceae',)","('Hydnangiaceae',)","('Cetoniidae',)","('Porcellionidae',)","('Triakidae',)","('Tropaeolaceae',)","('Rutaceae',)","('Agaricaceae',)","('Ectobiidae',)","('Araliaceae',)","('Perlidae',)","('Myrtaceae',)","('Moraceae',)","('Ephedraceae',)","('Dennstaedtiaceae',)","('Pluteaceae',)","('Brachyceridae',)","('Asteriidae',)","('Limacidae',)","('Hydrocharitaceae',)","('Hygrophoraceae',)","('Echinasteridae',)","('Felidae',)","('Trachelipodidae',)","('Columbellidae',)","('Grapsidae',)","('Muricidae',)","('Littorinidae',)","('Leporidae',)","('Palaemonidae',)","('Sabellidae',)","('Trochidae',)","('Veneridae',)",Vegetation Count,Regional Fuel Content
2010-11-01,0,16.423195600509644,0.0,2.868911703466247,20.83000000000004,6.03000000000003,14.891840231902393,0.37825697660446167,0.3769795000553131,0.36726500179357596,2.3060026036759718,0.15106614295393272,0.9793588371913297,4.5058823529411764,0,0,0,2,0,0,132.3372549019608,509.6549019607843,146.48627450980393,0,0,0,0,0,0,0,0,208.0,1.0,8.0,8.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,8.0,31.0,22.0,1.0,43.0,4.0,1.0,1.0,2.0,1.0,2.0,9.0,4.0,1.0,2.0,3.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,1.0,7.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,2.8629594368614995
2010-12-01,0,18.949615955250465,0.000848594936542213,2.4347553117379586,15.090000000000032,1.57000000000005,8.912446216204273,0.3888585865497589,0.3861847221851349,0.37879662476717296,2.389718532897336,1.5651189001289716,1.804886331985574,4.5058823529411764,0,0,0,2,0,0,132.3372549019608,509.6549019607843,146.48627450980393,0,0,0,0,0,0,0,0,208.0,1.0,8.0,8.0,2.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,8.0,31.0,22.0,1.0,43.0,4.0,1.0,1.0,2.0,1.0,2.0,9.0,4.0,1.0,2.0,3.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,1.0,7.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005306122448979592,2.8629594368614995
2011-01-01,0,35.42994260777732,0.0004261732051702438,4.101157468414732,10.810000000000002,-1.2299999999999613,7.285871549893898,0.41119635105133057,0.4085069000720978,0.4051225031637083,2.5509320942806344,0.2626679169965624,0.9326452169263775,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-02-01,0,32.16568401967379,0.0,4.329331312852324,14.090000000000032,0.4700000000000273,9.30458511748651,0.4071269929409027,0.40510788559913635,0.40561466535944857,2.7069775827380265,0.43361057312051726,1.3089652930723703,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-03-01,0,22.955867648022377,0.0,3.087129560184849,21.670000000000016,-9.329999999999984,12.961070575523195,0.39357975125312805,0.3913021683692932,0.3885000364226141,2.6896134059534513,0.2902999622380278,1.22688221905197,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-04-01,0,30.33778541441734,0.0,3.8938952812885685,25.730000000000018,12.410000000000025,19.296477418196673,0.3806244134902954,0.3792153298854828,0.37600508707154334,2.906093712875685,1.0478639000589942,1.7050644366033767,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-05-01,0,15.558492446075434,7.644359811820323e-06,3.661226404891516,25.57000000000005,13.370000000000005,21.01057949294369,0.3735208511352539,0.3713708519935608,0.36845844058663985,2.5111084575405584,1.0263181317859755,1.4912466644634101,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-06-01,0,17.159032821552955,0.0,2.0208712460794676,35.450000000000045,17.250000000000057,27.926782318576898,0.31746649742126465,0.31721654534339905,0.3061652564603812,2.3667381424970624,0.36492739588953493,1.0420380950182198,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-07-01,0,0.28292830353393583,0.0,0.034388844436188726,40.150000000000034,26.99000000000001,34.19075477707008,0.20876501500606537,0.20675921440124512,0.20345610140520298,2.651213036980365,0.48585030923185796,1.458075027693667,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-08-01,0,2.232543911418361,-5.960430371487746e-06,0.19461312001421316,40.170000000000016,27.99000000000001,33.95398828611178,0.19017305970191956,0.18762248754501343,0.18454853476137872,2.62689335273166,0.4088461486179625,1.0927443614313956,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-09-01,0,17.278909683113852,0.0,1.0934596550233762,37.190000000000055,24.510000000000048,30.94855552016992,0.2532398998737335,0.2519749402999878,0.24629106144806384,2.4876034920013277,0.4657616673780796,1.0933971728201526,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
2011-10-01,0,31.48299917455688,0.00044107436991680515,2.822514262264491,28.250000000000057,8.950000000000045,19.693579394345818,0.33834508061408997,0.33465975522994995,0.32443812494255175,2.7742012531582376,0.870989821398356,1.568224504693257,7.5058823529411764,0,0,0,2,0,0,121.20000000000002,524.5450980392155,138.73333333333335,0,0,0,0,0,0,0,0,7.0,24.0,8.0,8.0,1.0,3.0,8.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,2.0,14.0,22.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,9.0,2.0,1.0,2.0,7.0,10.0,1.0,13.0,1.0,6.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,2113.1129955936885,6.0,7.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,12.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428571428571429,2.899000325980658
