Region Name,Water Risk Details,Type of Protected Area,IUCN Category,EFG Code,Global_KBA_Criteria,Distance (km),Source,Coordinates,Polygon
Lake Stymfalia,N/A,KBA,N/A,N/A,,0.0,KBA downloaded shp,"(37.85821587588593, 22.462864922896124)","POLYGON ((22.484670573531222 37.8548664423769, 22.482973565229695 37.851636475848984, 22.47883146399734 37.851132530765526, 22.47509649631973 37.85200347713512, 22.47252660493808 37.852204491997455, 22.470049476287596 37.850752503442365, 22.46853552847128 37.84986360266039, 22.467435579135127 37.84875855005161, 22.465762509139285 37.84707843897244, 22.464898603822117 37.84635746051709, 22.46241443417645 37.84428658630575, 22.46027948729241 37.84287948281913, 22.456666502745563 37.84192158191554, 22.45344146463732 37.84027544390603, 22.449737476260612 37.83955059285985, 22.444258503120725 37.8410914723204, 22.442341469558322 37.84114744642524, 22.438778473562085 37.84125358584462, 22.43398545037993 37.84164945496347, 22.42917852127713 37.84273849092379, 22.426554591739578 37.84431756503477, 22.425400604247496 37.845288492246766, 22.42332849811085 37.84703144130593, 22.42264360367361 37.84816659462279, 22.427092508321582 37.84913646390042, 22.431480510786574 37.85033956081033, 22.4327475009515 37.85073754245624, 22.435696540671856 37.85162855425396, 22.43600246284019 37.851718501333316, 22.436029570402205 37.85172554195444, 22.437871442823095 37.85225448176562, 22.43874855067997 37.854458604102525, 22.43924545467769 37.85570658490547, 22.441509599960842 37.85940458810408, 22.44311349249327 37.859848511031096, 22.44670060466165 37.86084249554867, 22.448549518077723 37.863624491840994, 22.450802572760377 37.86640349466991, 22.45506454518425 37.866684598382506, 22.462424467459865 37.869295502338865, 22.468714540249543 37.87211657440666, 22.473102541816196 37.874922507924055, 22.47681145835055 37.877025595296466, 22.481274444988927 37.878912529519624, 22.483557599521788 37.879744575787, 22.485198457728178 37.8803425150053, 22.489014571123697 37.87831846147791, 22.492937527444195 37.87675557976813, 22.495088491289717 37.8758635109942, 22.494937466524156 37.87393045982769, 22.494855441355558 37.87287750805079, 22.494364521934266 37.869888513492725, 22.490899568966444 37.8670956049216, 22.487767469659175 37.86339654580866, 22.48710950671415 37.86085252892938, 22.48669251504746 37.859245467043976, 22.484670573531222 37.8548664423769))"
Mount Kyllini (Ziria),N/A,KBA,N/A,N/A,,0.0,KBA downloaded shp,"(37.93621361676142, 22.42688869206764)","POLYGON ((22.42102650860144 38.012050507385254, 22.421639586324957 38.011838580067064, 22.42264659596184 38.01143760656245, 22.423347507360592 38.011153509288185, 22.42406848532614 38.01094246197395, 22.42520258232119 38.010683536359515, 22.426424512991478 38.010374445801936, 22.42769854594825 38.01020247369623, 22.42898243522031 38.010030502602646, 22.430070590575102 38.00994143626547, 22.431022506535594 38.010039479442675, 22.43188746827152 38.0102404944064, 22.43270948155371 38.010368460797544, 22.43336550773099 38.010138578502826, 22.43428450852114 38.009808540805366, 22.43527849348471 38.00947955976899, 22.436370520578393 38.00918243858578, 22.437198518437015 38.00904056620407, 22.438154483104494 38.0090175069527, 22.43874150968479 38.00895748449212, 22.439053592499317 38.00860157284161, 22.43925654437989 38.00820746359899, 22.439269569053174 38.00759051312277, 22.439258480249304 38.007107515527466, 22.43930759024759 38.00683345175457, 22.439404575958918 38.00637051942791, 22.439649596842568 38.00608554321949, 22.440137523975658 38.00555660331942, 22.440894585469547 38.005687562085804, 22.441389553597826 38.005919555622796, 22.441967603313486 38.00630151962703, 22.442201533596634 38.006529465327695, 22.442207518173063 38.006236567794744, 22.442555510242766 38.00619150713092, 22.44305452707803 38.00619854783935, 22.443639440820778 38.006273532368525, 22.444377493064955 38.006247480991995, 22.444922450642178 38.00615559929508, 22.445295437436354 38.005953527673945, 22.445421467477438 38.006175489817586, 22.445632514975355 38.00643547114148, 22.44639450552522 38.00632845080587, 22.44698153210551 38.00628145289119, 22.44706443762307 38.00649056499676, 22.447058453046637 38.00676550845202, 22.44702958568498 38.007107515527466, 22.447002478122965 38.00738157827587, 22.44684353291157 38.007690493175105, 22.44655749944364 38.007876546606255, 22.446205460463545 38.008110476846205, 22.44589460834097 38.00844843539875, 22.44619859553816 38.00845248401774, 22.44680850400535 38.00834352725014, 22.44781058638289 38.00814955326844, 22.447717471512117 38.00844157044095, 22.447363495764314 38.008760518859155, 22.446837547436807 38.00899744166798, 22.446398553333875 38.0092304920836, 22.446393449106434 38.00948748136085, 22.44680551171715 38.009492585945836, 22.447571550974 38.00919652013531, 22.448251515456967 38.008858562200075, 22.448754580999214 38.00871158455258, 22.44879154487651 38.009004482106995, 22.4488434710932 38.00910956625834, 22.449009458198145 38.00895343590096, 22.44966654079418 38.00867444496619, 22.450129473202797 38.008351447549174, 22.45091645757884 38.00806858405018, 22.451377455016342 38.007817579966876, 22.451775435636662 38.00746254683729, 22.452350492165795 38.00700647932872, 22.452945440090257 38.00656748581932, 22.453630510597257 38.0059595130388, 22.45457855392057 38.00530049425359, 22.45579643588387 38.004663478326854, 22.45616343720332 38.00474057448613, 22.456026493529833 38.0050625154437, 22.45584959369081 38.00523149486136, 22.455451437000697 38.00555554723935, 22.455161531793877 38.00594349496689, 22.455749437824828 38.00583453871749, 22.45633945669335 38.00566643981128, 22.456930531980625 38.00543550155521, 22.457475489557844 38.00530753504758, 22.458044562408844 38.005089445661994, 22.45863651804511 38.004840554177775, 22.45929553651059 38.00443447568362, 22.459949450748628 38.004307564942685, 22.460668491946432 38.00419544079467, 22.461451604583548 38.004138586227086, 22.462537471929338 38.00410250184089, 22.463340475063486 38.00409546093119, 22.464233600780204 38.00393545931422, 22.465261557332873 38.00355243961641, 22.466026539272644 38.00333751971734, 22.46639952606682 38.00313949702844, 22.466792578529493 38.00300448974634, 22.46728948252721 38.003096548107976, 22.467661588972398 38.00296646953071, 22.468210595256604 38.00268043741964, 22.469019582967185 38.00236659382355, 22.469112521768192 38.00209358615619, 22.46912255505157 38.00162959749702, 22.469132588334986 38.00114747874299, 22.469247528673904 38.0008195539248, 22.469537433880724 38.000449559892445, 22.469545531294692 38.00005351466343, 22.469317585587973 37.99953654408642, 22.46889144098686 37.999134514376266, 22.468613504932897 37.99892346715084, 22.468054466263606 37.99867756753827, 22.468037567156475 37.99846951127805, 22.468059570491047 37.99847056746018, 22.467846585327056 37.998260575925066, 22.46755052127067 37.997877556317796, 22.46697546384324 37.99732555799258, 22.465739451182554 37.996259581086235, 22.465188509028938 37.99561657969934, 22.46483259561503 37.99550850363117, 22.46405758039188 37.995205573915435, 22.462955519116484 37.99498748421878, 22.46193953171664 37.99479843892622, 22.461449493542638 37.994346596197936, 22.461091468189522 37.99382856949693, 22.46039055679077 37.99309755802811, 22.45975547663101 37.99231444574546, 22.459399564115433 37.99169256723015, 22.459038547372412 37.99132750202941, 22.459151551841884 37.99109057876499, 22.459569599927367 37.99082056348435, 22.46005347835347 37.99051657793473, 22.460747525725132 37.99001157577097, 22.46101243530915 37.98982552303087, 22.461326454891456 37.98931647351457, 22.46171053048947 37.988582470417576, 22.46198054430096 37.98815350937294, 22.46231146299036 37.987882438983455, 22.46279446196581 37.98760045516183, 22.463297525711425 37.98744960531632, 22.463733527526163 37.987319527307186, 22.464473515639785 37.98724348616986, 22.464821507709487 37.987176598762105, 22.465367520807163 37.98704845666842, 22.465588602486793 37.986843569038776, 22.465875514507086 37.98660858257277, 22.466159435137445 37.98649047273272, 22.466446523227532 37.98627344038782, 22.466907519766703 37.9860365177938, 22.467583436441018 37.985856449058794, 22.468327473261592 37.98559048280355, 22.468937557798615 37.98544544239904, 22.469526521146648 37.98531853207535, 22.469797591376892 37.98530357011501, 22.469802520432864 37.98506048739287, 22.469668569047577 37.98422051914043, 22.469788438442468 37.98367256998691, 22.470169521752283 37.98309152766877, 22.470699517888445 37.982616449693836, 22.471185508253793 37.982230437591035, 22.471781512597012 37.981738461895375, 22.47222156311873 37.981468447598694, 22.47256656110361 37.98154149537787, 22.47323455733201 37.98177560237822, 22.473639579845877 37.98210458378901, 22.473676543723172 37.98245257561688, 22.47400147693785 37.98246947255475, 22.474547490035526 37.982323552243976, 22.47528448496262 37.98235153943756, 22.47573351234897 37.98265059680695, 22.476165465456685 37.98275955351341, 22.476837510392105 37.98276747515947, 22.477731515559487 37.98257244438129, 22.47820958547896 37.98252456671284, 22.478838504094227 37.98256857205409, 22.479204449893185 37.982708508155945, 22.47949153888157 37.98300545338515, 22.47998650700988 37.9831825298407, 22.480572477171386 37.98319045002498, 22.481205445391932 37.983009501992726, 22.4817324492399 37.982709563857014, 22.482459587851675 37.98218748846354, 22.483330534164025 37.98205846674875, 22.483954524621648 37.982292572807864, 22.484341592507896 37.98248654650155, 22.484345465145083 37.982261593358686, 22.484247598186467 37.98176451277324, 22.48376055050403 37.98117255753753, 22.48286355304842 37.98045756468125, 22.482096457372787 37.97975858936124, 22.481240473399822 37.97919743796596, 22.480992461126274 37.9785954496503, 22.481175521611522 37.978169481391056, 22.481807433413284 37.978037466579515, 22.482717456440508 37.978103473660944, 22.483497577687757 37.97816349659065, 22.48412350491309 37.978292519488654, 22.484684480350154 37.97845357686807, 22.485458439154552 37.97877446132761, 22.486167447967272 37.979125445730325, 22.4865955284378 37.97943752935208, 22.48719452506928 37.979842551012304, 22.487775566174815 37.980088451453696, 22.488377554196163 37.98038856457525, 22.489127575593166 37.980831607031696, 22.489772512068246 37.9811144715006, 22.489739596897934 37.980613518503326, 22.489466589899944 37.98016449150921, 22.488808451783456 37.97946657268591, 22.48816844256769 37.97890858915726, 22.487446585151485 37.97814659866134, 22.48683544329738 37.977241504363846, 22.486736520818273 37.97678156394203, 22.487023432838562 37.976541473072636, 22.487718535730686 37.976500460125976, 22.488150488838436 37.97664145225739, 22.48849249543341 37.976853556352545, 22.488751596510795 37.97694244619476, 22.489194463250914 37.977033448910916, 22.490062594243195 37.97701355827427, 22.490286491242895 37.97670552321388, 22.490337536212298 37.97632743210145, 22.49091857821616 37.97547355911224, 22.49115057352819 37.97472459504691, 22.492030496705173 37.97414953711547, 22.49263248472652 37.97443257816993, 22.493232536878427 37.97481858950899, 22.493790520027257 37.97510057358933, 22.49456148744175 37.975592548463965, 22.495080570843875 37.97570344101842, 22.495387549430962 37.97553147045988, 22.49630655022111 37.97513243271657, 22.496401600063027 37.97472459504691, 22.495664605135932 37.97471456090063, 22.494796474143687 37.97470347235309, 22.494804571557655 37.97432555787404, 22.49446749312032 37.973838510205354, 22.494000512004718 37.97331960294549, 22.493186596136496 37.97279048694529, 22.492676489599038 37.97227052421542, 22.493627525210545 37.97245358492961, 22.494321572582205 37.97246256141208, 22.495060504277046 37.97243545492436, 22.496371501111113 37.97193855068211, 22.497375519358066 37.971676457165344, 22.49833148312725 37.971621538984174, 22.49906847895264 37.97163051627656, 22.49963649538489 37.97146646541509, 22.49967856438796 37.97149955689675, 22.500026555559366 37.97147156981378, 22.501202544589358 37.97124344788597, 22.501815446243114 37.971012508889736, 22.502515477292874 37.97071045954788, 22.50313049178417 37.97033958494994, 22.503441518179912 37.96996959156875, 22.503796551244832 37.96959554910003, 22.504147534704433 37.96939347802791, 22.504545516223082 37.96905551939668, 22.504944553262153 37.968646449715855, 22.505821484150932 37.96817946844379, 22.5067445336481 37.9676054675642, 22.507478536286968 37.96775050781703, 22.50843344453566 37.967762476990785, 22.50951860850059 37.96774452287532, 22.510429511876765 37.96775543613395, 22.511045580990185 37.96734953476547, 22.511707591743896 37.96677658899329, 22.51288956624865 37.96624148892802, 22.513549465063083 37.96583558627206, 22.514726511410196 37.9655435687378, 22.51568353069984 37.96541648306376, 22.51638549851734 37.96504648895178, 22.516914438234718 37.964643579723564, 22.517233562942792 37.96433660042084, 22.51957850090593 37.9619825094033, 22.523008601935693 37.957194590639695, 22.526119578257347 37.95263743375883, 22.528887492463607 37.94785057050863, 22.53153852866487 37.94306247582374, 22.533507488443966 37.93758050959984, 22.534092578256516 37.932090447557464, 22.531884584865168 37.92887245095318, 22.529066505140165 37.92609749557423, 22.52680147950806 37.92286946613002, 22.52683756393473 37.92289252481577, 22.527114443569907 37.92207156737324, 22.527348549922852 37.92121347006393, 22.527844574469913 37.92026049780426, 22.5282135125571 37.919165478400956, 22.527687564229595 37.91833448711171, 22.52692557457806 37.91743256122835, 22.52694053601912 37.9166434641865, 22.527490597823782 37.91520450081203, 22.527907589490436 37.91383559395216, 22.52762050140038 37.913011467360214, 22.526643589817112 37.911998473468415, 22.526012558364307 37.9110315961138, 22.52508352518904 37.909784494376034, 22.523847513426684 37.90870144310876, 22.523301499430676 37.907838593439884, 22.523322445448166 37.906770504250126, 22.523340575247254 37.90587843477013, 22.523138504613964 37.90515552103696, 22.522983606312888 37.90419357210159, 22.52276551871812 37.90319043408919, 22.521863592206536 37.90276851395846, 22.520915547984927 37.90248248200003, 22.51958043677537 37.90201955006259, 22.518635561810093 37.901592524598115, 22.518211530046514 37.901141561418186, 22.51744056263202 37.90065345793911, 22.516929576643903 37.90020143920659, 22.516546557464643 37.89984957582554, 22.515645511302047 37.899360591889476, 22.514525495399067 37.89903548308285, 22.513924563796504 37.89871759114815, 22.51255055194187 37.898046603053544, 22.512036573665554 37.897769547567144, 22.51148158280492 37.89734745104021, 22.51071255125987 37.89678858853735, 22.51046858769331 37.89596059047425, 22.510441481029627 37.8951714928154, 22.510452569833497 37.89458657879291, 22.510463483465866 37.89403651621835, 22.510256483776637 37.89358748955827, 22.509226591354526 37.89306154170887, 22.507628505532068 37.892765475603106, 22.506381580137344 37.892303599807114, 22.50556960013853 37.89170759595232, 22.505409598508347 37.89105244956832, 22.50537456960216 37.89064144340956, 22.505203478269774 37.89050045141768, 22.504600434727966 37.890321438740294, 22.503300527596068 37.890304541165385, 22.502259544573484 37.890327599424296, 22.50156056904418 37.890593565373024, 22.500824454466073 37.89054850462228, 22.500528564682824 37.89020156973432, 22.500148537791794 37.88971452234993, 22.49959143409362 37.88936547440977, 22.498967443635994 37.88918646180863, 22.498403475910735 37.88917854141401, 22.49727747632965 37.88916445952881, 22.49645546214913 37.88905057502792, 22.495720579161276 37.88897154175493, 22.49377643893519 37.888671603193195, 22.49269849293361 37.88838257923937, 22.49183757900634 37.88809654596616, 22.490417450339987 37.88756443838619, 22.489126519174413 37.88710256186526, 22.487310521826952 37.88690559541962, 22.486523535654317 37.88720658974114, 22.48569043356825 37.88770947922587, 22.48503159117257 37.88814653620174, 22.484463574740325 37.88838046654399, 22.48450652409238 37.88838152289166, 22.484284562063767 37.888619502043525, 22.483011586424077 37.88939152543421, 22.48178754291625 37.88992556940448, 22.480516503146042 37.890562586242766, 22.479856604331577 37.89103643194662, 22.479274506807258 37.89195648745165, 22.47913456994724 37.89246852995629, 22.478483472825936 37.89246043339397, 22.4777385565547 37.89289643495062, 22.47694153709865 37.89367549973102, 22.47693555252222 37.89398547087905, 22.476424566534103 37.894596436024905, 22.475750586627566 37.89572349138753, 22.474857460910847 37.89701846997281, 22.474270435228853 37.89814253370593, 22.47338751886534 37.898887450496005, 22.47267956647141 37.89959945067727, 22.471678540512624 37.899793600933464, 22.47077256619242 37.89961054063704, 22.470392538403026 37.89908758465865, 22.469927494055167 37.89853153820221, 22.469587599399432 37.89818460265656, 22.469214437433788 37.89735554848281, 22.468610512644698 37.89721244414784, 22.468490467180008 37.89672856575186, 22.467989514475306 37.89582945510278, 22.467776530209647 37.895619463494185, 22.467396503318582 37.895168499869946, 22.46705960095105 37.89464660119834, 22.466899598422536 37.89402648239436, 22.466868443950165 37.89340953357349, 22.466883580562722 37.892688554636216, 22.466981447521338 37.89213954906063, 22.46729247571374 37.891801590283954, 22.46773252533713 37.89149654833451, 22.468042497110744 37.891189569030274, 22.468400521565567 37.890612576221876, 22.46876259382904 37.8898965268271, 22.469245592804455 37.889591484073925, 22.46981748187389 37.88918945428832, 22.470347478010055 37.88871349677288, 22.470485477204033 37.88830354595832, 22.47045344148434 37.88778745537049, 22.46951155880726 37.887191451823, 22.468520566131925 37.886937455213925, 22.467308493573555 37.886853493729255, 22.4662254424462 37.88680649590133, 22.464753563632954 37.886750521725666, 22.464021496863538 37.88650250948254, 22.46372560708032 37.886120546108465, 22.463350508346903 37.88542755536074, 22.46336546978796 37.884707458235816, 22.463378495359574 37.88408751591784, 22.463647454548905 37.88361155803808, 22.46400354223595 37.88316957206156, 22.464016567807562 37.88255050944615, 22.46402660109098 37.8821044749866, 22.464031529248622 37.88182953194464, 22.464040506113246 37.8814174696153, 22.464049483876206 37.88097143467491, 22.463845476475175 37.8803854641137, 22.463410531079226 37.88044759896586, 22.46279956619325 37.88064650132736, 22.46174960720434 37.88114657468473, 22.46148047194521 37.881555468483946, 22.461081434906106 37.88196260235254, 22.460341447690816 37.88212348519118, 22.459178482435803 37.8817665169442, 22.4586234924735 37.88138050457581, 22.45746158453554 37.88098956455751, 22.456433451913107 37.880425596202016, 22.455249541538908 37.88006546025117, 22.45442946412613 37.879883455581684, 22.454047501365654 37.87950043614389, 22.45367152318158 37.87880744549605, 22.45320559758643 37.878288538639225, 22.452908476212926 37.87800954681198, 22.452388513360177 37.87800250586537, 22.451781597181185 37.87799458497688, 22.450827568383147 37.878015531261575, 22.44983147058204 37.87800250586537, 22.448969501134318 37.87778353634405, 22.44880052263947 37.877542566092, 22.44806845497172 37.87732658958332, 22.447332515565115 37.877282584311494, 22.446596576158477 37.87727255104061, 22.445686553131253 37.87726058202026, 22.44503756705089 37.87721851316736, 22.44408459556994 37.8772054876302, 22.442477532882855 37.87735545630691, 22.442087472708376 37.87735052760056, 22.44121758281478 37.87751053063997, 22.440350507342988 37.877498560240134, 22.43927150582095 37.87731356335625, 22.43875559167519 37.8770995233466, 22.43837151517881 37.87681947617483, 22.438028453063378 37.87664345513617, 22.437599492243862 37.87643258415483, 22.436566606635218 37.87611046779803, 22.43578947857453 37.87596243449609, 22.435141548912924 37.875884457884844, 22.43418857653364 37.87583746014751, 22.43362443273858 37.8758635109942, 22.43271546613014 37.87585154174489, 22.43167958913163 37.875633452889616, 22.431425591383356 37.875354461642296, 22.430971459769566 37.8752785967497, 22.430971459769566 37.87531256826267, 22.430714471529726 37.875138485099754, 22.42976554695913 37.87492057211446, 22.42912853182822 37.87432650520476, 22.427940572747037 37.874172487811094, 22.42685752161968 37.874124434556656, 22.426255533598333 37.87391144963575, 22.425698605969956 37.87359549355674, 22.42496953238703 37.873240461669496, 22.42388648125968 37.873226555430826, 22.423288541047018 37.87283948853677, 22.42204143958246 37.87237655598262, 22.42103460511708 37.872845472697264, 22.420198510742818 37.873417537474495, 22.419493550637082 37.87399259445228, 22.418570502038243 37.87459651900059, 22.417868535119037 37.87499960486749, 22.41729154092383 37.87564559802641, 22.416974529053327 37.8762585000934, 22.416657516284495 37.87690748511827, 22.416081580304702 37.87751950737496, 22.416076475178965 37.87772457016438, 22.41581350146436 37.87785852084122, 22.41498444718698 37.87815546726554, 22.414115436744044 37.878214433809376, 22.413379497337438 37.878271464584465, 22.4125074946063 37.87743554578859, 22.412252441337568 37.877193518599, 22.411833513801433 37.87653449988645, 22.411843547084846 37.876052556803565, 22.411769442362118 37.875467466789495, 22.411208466925057 37.87535851050946, 22.410558601394033 37.875349532802076, 22.40986543437133 37.87534055580263, 22.409306571771836 37.87515960734074, 22.408880603240515 37.87477746813658, 22.408458507346385 37.87428954086107, 22.406815536302457 37.87409644655461, 22.40590850556343 37.873946477624855, 22.405173446505813 37.873866564460535, 22.404263599548386 37.87385459559588, 22.40326943851502 37.87373947840461, 22.402101546000665 37.87365358092143, 22.4012374646137 37.873538463416004, 22.400458575855037 37.873493578722645, 22.39924843826781 37.87330646928934, 22.398170492266196 37.87305053573435, 22.3970965949716 37.872623511712035, 22.39653843485464 37.87237743599093, 22.39618058646965 37.87192348007761, 22.39575145047863 37.871712433196976, 22.394938590130867 37.87121957636014, 22.39395551790137 37.870622516864344, 22.393185606905664 37.870132477216686, 22.39249948177647 37.869778500856626, 22.39138245906002 37.86935059626239, 22.39087059272294 37.86900154895691, 22.39022847156793 37.868613601087, 22.389067443979 37.8682194921873, 22.38824455124611 37.868174607090076, 22.387422537065625 37.868163518068506, 22.38668554213853 37.8681534842648, 22.385602491011173 37.86813852326451, 22.384476491430092 37.86812250562294, 22.383222525040154 37.86800245936232, 22.381841472190338 37.86771044249423, 22.38050055247415 37.867622432491665, 22.3794965351255 37.86795053364384, 22.378845437105863 37.86801143654676, 22.377976602732755 37.868103494641524, 22.37705848229156 37.86846644837696, 22.376358450343467 37.8687684988069, 22.37566246800069 37.868929557256926, 22.374836582979608 37.869022494962145, 22.37363260514028 37.86862645085621, 22.37286744713075 37.867929587333926, 22.371922571267138 37.86753759090566, 22.371019589235097 37.867250502286794, 22.37054451160382 37.86717657428123, 22.36992650572266 37.86764760334187, 22.36979044149983 37.867920434269074, 22.36935655342097 37.867984505699326, 22.369060487567953 37.867635458304896, 22.368824444447263 37.86656860125712, 22.36865757789166 37.86625546171979, 22.368311521691403 37.866250532980004, 22.367919526545812 37.86631548452466, 22.367442511248463 37.8663425918563, 22.366803559349815 37.865853431487835, 22.366335522713754 37.86546847679785, 22.366102471881266 37.8652245125242, 22.365988586164473 37.86546354729624, 22.36571751683256 37.86597559033263, 22.3651364748287 37.86675659014842, 22.365082435774475 37.86727144808063, 22.364247573888765 37.86777557004119, 22.363432600703423 37.86741948111719, 22.362516593099805 37.867682455601404, 22.36124555332956 37.86831753525952, 22.36036650870491 37.86888960044673, 22.359675454519774 37.869773573061586, 22.359568434626734 37.8706645859385, 22.35998859375309 37.87128752027746, 22.360227453990507 37.87221954630697, 22.360039464449322 37.872870467322755, 22.359466519859428 37.87334149756609, 22.35858149065835 37.8741545335243, 22.35774944499107 37.87452153543738, 22.35773149126178 37.875345484643454, 22.35767252404991 37.87606558254455, 22.3576594984783 37.87664944040578, 22.356679595505128 37.87780448339778, 22.35623444075597 37.87834556864787, 22.35544745548163 37.878679478813346, 22.354360532615424 37.878835432417205, 22.35336249894487 37.878855498531834, 22.352756462216536 37.87884757773507, 22.352234562596045 37.87894350858787, 22.351579592837552 37.87914153082944, 22.351261524548264 37.87938443863331, 22.349373534417317 37.88036152495564, 22.347995474754033 37.88141447681976, 22.346468501366104 37.881527481887304, 22.345623605298645 37.88144844833898, 22.3449336075323 37.882042515950985, 22.345504439284653 37.88299055928651, 22.345219463133805 37.88439660715551, 22.344938535689945 37.88560058334201, 22.34499855842227 37.88667360085516, 22.34305952332195 37.89006849790877, 22.341941443288384 37.890859531778844, 22.340902574001674 37.891849468243834, 22.340204478821324 37.892781493557614, 22.338913548554082 37.893700493668, 22.337525454709052 37.895158467618, 22.336576531935084 37.8959524928782, 22.3363545699065 37.89829655059239, 22.335041462031516 37.90015655375075, 22.33322352701798 37.90194245305298, 22.334198501833505 37.90376760332909, 22.335292465694934 37.90470755027525, 22.336109550819483 37.905408461770314, 22.336426562689983 37.90634946440214, 22.334684493097154 37.90847455371345, 22.333475587998514 37.90952944100441, 22.331849515163384 37.91024549007012, 22.33044047530087 37.91076650914494, 22.32973146648815 37.912013435481136, 22.329099555584715 37.913104582604745, 22.329076496729687 37.91413553132188, 22.329931602150324 37.9146304991909, 22.331037535164576 37.915605474288846, 22.331190496697907 37.9164994796086, 22.33160854478335 37.917195462577304, 22.331673495673357 37.91815547551632, 22.331473536080978 37.919324599702755, 22.331794596658465 37.92049654131788, 22.332812520826053 37.921470459321704, 22.333588592467983 37.92168854775259, 22.3348904354693 37.92163943845861, 22.33603051704078 37.92110557003767, 22.33666154939192 37.92001547843727, 22.337121489512306 37.91885445038858, 22.33791551488353 37.91824454199277, 22.338423508583453 37.91880146847304, 22.338581574344193 37.91949252290829, 22.338650574839477 37.92025046542967, 22.33846346564728 37.92086547857104, 22.338630508272683 37.92114253426329, 22.33861343489238 37.92189449165331, 22.33859548116312 37.92271949733526, 22.338496556887392 37.92326744711864, 22.33856749325212 37.92395850139864, 22.338628572403238 37.92512551381501, 22.33859548116312 37.92656746962154, 22.338663599512792 37.927393531100705, 22.339254499628602 37.92809057020682, 22.339665505820534 37.92912345511629, 22.340080560719446 37.92995444494909, 22.340137591163575 37.93126156995037, 22.340286503989926 37.93236345419535, 22.340964533501744 37.93305855795691, 22.3407754875418 37.93374450742963, 22.340328572992995 37.93435547261825, 22.34022859409514 37.93497154249852, 22.34017455504091 37.937534568636075, 22.342709595382807 37.941923451064945, 22.344094519971478 37.944700518047874, 22.345667434999697 37.9481564938095, 22.346514442108028 37.950466579826106, 22.348525469991863 37.95507249371835, 22.348723492816465 37.95943743655453, 22.346299521972927 37.96216046593581, 22.347781434069585 37.96447055208018, 22.349821505384877 37.96770755942261, 22.352155530613974 37.97072348482068, 22.353883518216403 37.97373043392126, 22.354129593722178 37.9771675756737, 22.353279594325606 37.980598556291646, 22.35519856285913 37.982688441337025, 22.358876500990938 37.98502950698813, 22.36170250026345 37.988051593214685, 22.365356499191247 37.99153555731033, 22.37077544959877 37.99344044511265, 22.37461250811345 37.99509749653373, 22.377016589358288 37.9976455621138, 22.38089043657883 37.998843553123464, 22.382951453911577 37.99978156445825, 22.38585349557292 37.99928958823553, 22.390112474810262 37.9995465776701, 22.394072571077828 38.00141256463782, 22.398610542787917 38.00328559395483, 22.401392537187945 38.0046846008903, 22.403940603101454 38.006313488883784, 22.40630560673309 38.008626567345836, 22.410262535540987 38.010725604605916, 22.414962444750707 38.01144658323023, 22.419868473300667 38.01194560014465, 22.419857559668298 38.011931518415395, 22.420505489329905 38.01204346723881, 22.42102650860144 38.012050507385254))"
