Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Hydropsychidae',)","('Sylviidae',)","('Fabaceae',)","('Aspleniaceae',)","('Lecanoraceae',)","('Rubiaceae',)","('Caprifoliaceae',)","('Ranunculaceae',)","('Collemataceae',)","('Eumenidae',)","('Apiaceae',)","('Phylloscopidae',)","('Physciaceae',)","('Violaceae',)","('Rosaceae',)","('Candelariaceae',)","('Asparagaceae',)","('Acrocephalidae',)","('Aegithalidae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Brassicaceae',)","('Boraginaceae',)","('Apocynaceae',)","('Convolvulaceae',)","('Cettiidae',)","('Cladoniaceae',)","('Caryophyllaceae',)","('Parmeliaceae',)","('Papaveraceae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Liliaceae',)","('Cyperaceae',)","('Placynthiaceae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)","('Salticidae',)","('Scrophulariaceae',)","('Uloboridae',)","('Upupidae',)","('Zygaenidae',)",Population,"('Plantaginaceae',)","('Lacertidae',)","('Lasiocampidae',)","('Lamiaceae',)","('Pyralidae',)","('Arbaciidae',)","('Aeshnidae',)","('Cheloniidae',)","('Empusidae',)","('Erebidae',)","('Phoenicopteridae',)","('Platycnemididae',)","('Sphingidae',)","('Strombidae',)","('Poaceae',)","('Campanulaceae',)","('Polygalaceae',)","('Cistaceae',)","('Cupressaceae',)","('Crassulaceae',)","('Berberidaceae',)","('Cystopteridaceae',)","('Geraniaceae',)","('Colubridae',)","('Juncaceae',)","('Dryopteridaceae',)","('Fagaceae',)","('Plumbaginaceae',)","('Rhamnaceae',)","('Linaceae',)","('Potamidae',)","('Anacardiaceae',)","('Gekkonidae',)","('Grossulariaceae',)","('Ericaceae',)","('Euphorbiaceae',)","('Caliciaceae',)","('Araceae',)","('Polygonaceae',)","('Mutillidae',)","('Malvaceae',)","('Peltigeraceae',)","('Primulaceae',)","('Sapindaceae',)","('Sapygidae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Anobiidae',)","('Ascalaphidae',)","('Anguidae',)","('Acrididae',)","('Julidae',)","('Crambidae',)","('Mantidae',)","('Meliaceae',)","('Lycosidae',)","('Mustelidae',)","('Pyrrhocoridae',)","('Testudinidae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Unknown',)","('Notodontidae',)","('Psychidae',)","('Ixodidae',)","('Brachodidae',)","('Cucurbitaceae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Geomitridae',)","('Helicidae',)","('Cochlostomatidae',)","('Ferussaciidae',)","('Pomatiidae',)","('Chondrinidae',)","('Cardiidae',)","('Capparaceae',)","('Arcidae',)","('Haliplidae',)","('Cypraeidae',)","('Moraceae',)","('Margaritidae',)","('Mactridae',)","('Lauriidae',)","('Iridaceae',)","('Oxychilidae',)","('Pyramidulidae',)","('Stratiomyidae',)","('Tellinidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Rissoidae',)","('Tamaricaceae',)","('Mangeliidae',)","('Amaranthaceae',)","('Cactaceae',)","('Selaginellaceae',)","('Buthidae',)","('Araneidae',)","('Glareolidae',)","('Cicadidae',)","('Cerithiidae',)","('Asphodelaceae',)","('Armadillidiidae',)","('Armadillidae',)","('Astropectinidae',)","('Masaridae',)","('Nemopteridae',)","('Lampyridae',)","('Lygaeidae',)","('Ranidae',)","('Rissoellidae',)","('Sparidae',)","('Solanaceae',)","('Typhlopidae',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Pteridaceae',)","('Poeciliidae',)","('Salamandridae',)","('Psychomyiidae',)","('Rhyacophilidae',)","('Callionymidae',)","('Endomychidae',)","('Certhiidae',)","('Labridae',)","('Hydroptilidae',)","('Mugilidae',)","('Polyporaceae',)","('Trachinidae',)","('Haematommataceae',)","('Pannariaceae',)","('Massalongiaceae',)","('Sarcoscyphaceae',)","('Pinaceae',)","('Catillariaceae',)","('Gryllidae',)","('Colchicaceae',)","('Crabronidae',)","('Biebersteiniaceae',)","('Calopterygidae',)","('Pentatomidae',)","('Lythraceae',)","('Pompilidae',)","('Schizopetalidae',)","('Sparassidae',)","('Cicadellidae',)","('Viburnaceae',)","('Cynipidae',)","('Glaphyridae',)","('Hexanchidae',)","('Otididae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Eresidae',)","('Oxalidaceae',)","('Oecobiidae',)","('Pholcidae',)","('Sicariidae',)","('Zoropsidae',)","('Erinaceidae',)","('Hydnangiaceae',)","('Helvellaceae',)","('Smilacaceae',)","('Hypericaceae',)","('Oleaceae',)","('Araliaceae',)","('Urticaceae',)","('Amelidae',)","('Gloeophyllaceae',)","('Felidae',)","('Targioniaceae',)","('Boidae',)","('Cydnidae',)","('Geotrupidae',)","('Meloidae',)","('Leporidae',)","('Phyllodactylidae',)","('Porcellionidae',)",Vegetation Count,Regional Fuel Content
2011-04-01,0,26.821126273830487,0.0,4.328634489408314,23.750000000000057,13.370000000000005,18.161361415834165,0.3744261562824249,0.3744261562824249,0.37383423314570685,2.1746340982996974,1.1173632777266922,1.5625739557127203,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-05-01,0,13.856794738899225,7.644359811820323e-06,3.0958071679622767,24.510000000000048,15.470000000000027,20.55341820518305,0.3340517282485962,0.3340517282485962,0.34110019586859996,1.8521672139681298,0.7479029840710932,1.1624293183122572,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-06-01,0,14.291897416114807,-9.784002941159997e-06,1.9563570173760678,33.23000000000002,20.710000000000036,27.986409401426727,0.29055899381637573,0.29055899381637573,0.2915804311742517,2.0038863852893884,0.2718602737011541,0.8140964760193528,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-07-01,0,1.0800212181152347,0.0,0.047103667651280955,38.55000000000001,26.010000000000048,34.134679291778525,0.1974133998155594,0.1974133998155594,0.19800821734420004,1.99612009509794,0.43454995523823536,1.1807711352959271,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-08-01,0,2.5526583194732666,-5.960430371487746e-06,0.19924641379718647,37.85000000000002,25.090000000000032,32.57772099853156,0.1933058798313141,0.1933058798313141,0.19162476911768866,1.5562155066013652,0.3803044436362235,0.8176443192386189,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-09-01,0,7.51861929882125,0.0,0.6037972010310542,32.43000000000001,18.950000000000045,28.930839026482545,0.23687423765659332,0.23687423765659332,0.23784992960931275,1.3790203120491111,0.4425264080428317,0.779400153428629,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-10-01,0,24.30102690931335,0.0002453111278555298,2.2428001786290928,25.410000000000025,9.150000000000034,18.415166167556833,0.29879462718963623,0.29879462718963623,0.3042315480117406,2.090154925538606,1.3273097781268428,1.626614870960171,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-11-01,0,4.4863094040010765,0.00017881393432617188,0.5256487549058216,16.55000000000001,8.550000000000011,12.109347288007086,0.28975874185562134,0.28975874185562134,0.3028436098767447,1.64456575903937,0.3251333224875753,0.7360220823538438,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2011-12-01,0,14.98959362506369,0.0004261732087229575,2.3010701238933784,13.53000000000003,4.110000000000014,9.913742076491019,0.3400162160396576,0.3400162160396576,0.34879344587984235,2.3061770818411405,0.3962544466462212,1.1352404508679177,49.03921568627452,0,0,0,0.0,0,0,61.345098039215685,243.1607843137255,383.4941176470589,0,0,0,0,0,0,0,0,4.0,8.0,2.0,1.0,5.0,12.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,8.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,7.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013877551020408163,2.9454308441299313
2012-01-01,0,21.698501705657236,0.00010734078159657656,2.020814134120096,8.730000000000018,1.2300000000000182,4.824372844740424,0.3730262815952301,0.3730262815952301,0.3743595611331397,2.10257114105203,0.5000016300066826,1.1661749166549575,57.80000000000001,0,0,0,0.0,0,0,63.59607843137255,210.6470588235294,426.0470588235295,0,0,0,0,0,0,0,0,2.0,8.0,2.0,3.0,5.0,12.0,10.0,2.0,2.0,4.0,3.0,1.0,2.0,8.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,9.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,2.971709093542597
2012-02-01,0,30.246260762112342,0.0,6.323163985271738,12.250000000000057,1.0300000000000296,5.866243561056365,0.39801037311553955,0.39801037311553955,0.40547015479657794,1.7942140549983574,0.30717845731695864,0.9393023691446922,57.80000000000001,0,0,0,0.0,0,0,63.59607843137255,210.6470588235294,426.0470588235295,0,0,0,0,0,0,0,0,2.0,8.0,2.0,3.0,5.0,12.0,10.0,2.0,2.0,4.0,3.0,1.0,2.0,8.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1818.7697778355837,1.0,9.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,10.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069387755102040816,2.971709093542597
